Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
2680	-13162.8	-13082.6	-80.221	0.253467	0.437081	0.0495444	0.15557	0.226207	0.18463	0.175374	0.36608	0.389844	0.228049	0.359007	0.437634	0.506915	0.278831	0.289846	0.136625	0.271207	0.132856	0.547245	0.280154	0.338195	0.385885	0.453541	0.205648	0.0306744	0.228395	0.153915	0.345137	0.0917611	0.100027	0.0440008	0.15322	0.0580767	0.024055	0.28144	0.0878768	0.102793	0.246678	0.204212	0.169533	0.0467916	0.326984	0.0681169	0.332606	0.0161252	0.396553	0.0361143	0.0324134	0.466694	0.0520995	0.00227731	0.0692052	0.508741	3.41978	0.38059	0.360423	0.0564275	0.202559	9.93226
2690	-13172.6	-13093.1	-79.481	0.273497	0.330371	0.0557551	0.136708	0.288578	0.275127	0.146302	0.309031	0.389308	0.268027	0.316133	0.438729	0.419672	0.373393	0.24185	0.142828	0.317854	0.22846	0.434079	0.201759	0.403754	0.258402	0.596194	0.127707	0.013382	0.124889	0.0961341	0.269502	0.10934	0.137697	0.00927716	0.15322	0.0804238	0.0151911	0.317842	0.0649412	0.131313	0.320549	0.313565	0.0968413	0.0965044	0.493897	0.0659684	0.24737	0.0168698	0.363878	0.0380038	0.0339102	0.492833	0.0545055	0.00339211	0.0841087	0.54849	3.36401	0.384126	0.339179	0.0716254	0.205069	9.85787
2700	-13159.5	-13081.3	-78.1987	0.258865	0.45818	0.0416501	0.182587	0.225543	0.211694	0.160757	0.217401	0.434922	0.241354	0.271008	0.355459	0.434899	0.304812	0.329064	0.165356	0.300973	0.223178	0.476339	0.263517	0.346706	0.325807	0.46206	0.145742	0.0404773	0.100925	0.0677277	0.467177	0.141935	0.0922782	0.0157057	0.141909	0.11171	0.0377895	0.207075	0.138984	0.152858	0.228011	0.268644	0.130114	0.102994	0.265492	0.115478	0.323635	0.0152463	0.41106	0.0343464	0.0414744	0.448613	0.04926	0.0025509	0.0731623	0.519811	3.40448	0.362773	0.368338	0.0584554	0.210434	9.72993
2710	-13158.8	-13082.2	-76.5838	0.269641	0.484876	0.0378426	0.166259	0.196536	0.232168	0.150713	0.307088	0.331128	0.236309	0.302713	0.405932	0.416377	0.279141	0.408011	0.171287	0.289666	0.233989	0.53737	0.115627	0.391888	0.3442	0.493768	0.141276	0.0404773	0.144453	0.154336	0.363568	0.141935	0.0922782	0.0668639	0.0664877	0.126028	0.05981	0.185723	0.139191	0.0537146	0.246687	0.185206	0.146659	0.0275014	0.343272	0.0897914	0.220082	0.0145104	0.445659	0.0378769	0.0276435	0.421516	0.0527947	0.00315616	0.0811969	0.541118	3.37453	0.359299	0.357632	0.0632486	0.21982	9.56823
2720	-13157.2	-13075	-82.256	0.250035	0.454305	0.0401734	0.177317	0.185135	0.243109	0.158119	0.399309	0.494756	0.232087	0.412228	0.429799	0.449418	0.257744	0.34741	0.155195	0.354007	0.173571	0.461539	0.203261	0.378349	0.355044	0.496572	0.19814	0.0588493	0.122574	0.0869071	0.348026	0.110826	0.130249	0.0232493	0.125323	0.167937	0.0649892	0.255723	0.089968	0.119599	0.290968	0.140847	0.0884936	0.046175	0.448625	0.18348	0.176442	0.0144081	0.449566	0.0376099	0.0274487	0.418545	0.0524226	0.00211339	0.0667152	0.501559	3.42961	0.357169	0.372092	0.0604462	0.210293	10.1358
2730	-13153.7	-13086.7	-67.0368	0.251609	0.36556	0.0607412	0.123313	0.20909	0.241851	0.104757	0.231195	0.355188	0.212708	0.366005	0.362359	0.329446	0.299916	0.29365	0.140732	0.192119	0.194052	0.438543	0.260696	0.406312	0.325841	0.441841	0.174883	0.0588493	0.100757	0.037751	0.336504	0.0963751	0.130249	0.0543752	0.0788451	0.0642774	0.0500022	0.12505	0.108718	0.113916	0.221095	0.157817	0.0712196	0.0490901	0.294459	0.0812999	0.252433	0.0149752	0.431924	0.0390902	0.0424134	0.417111	0.0544859	0.00218761	0.0678547	0.504867	3.42509	0.35671	0.372899	0.0603685	0.210022	8.61388
2740	-13149.6	-13081.1	-68.5611	0.266912	0.398175	0.0886372	0.124162	0.225033	0.217603	0.104757	0.330589	0.355188	0.242427	0.359733	0.348513	0.312105	0.268885	0.269422	0.132946	0.296124	0.177447	0.420577	0.16237	0.327963	0.262947	0.571926	0.158419	0.03424	0.158344	0.0644	0.393909	0.0745984	0.0707549	0.0664948	0.0702319	0.0951797	0.0500022	0.18425	0.133584	0.113916	0.168081	0.208088	0.107031	0.0814998	0.259643	0.0657853	0.210023	0.0136229	0.446457	0.0355603	0.0385834	0.402351	0.0634255	0.00299538	0.0791471	0.535821	3.38204	0.370717	0.36478	0.059054	0.205449	8.766
2750	-13151.7	-13082.7	-69.0615	0.274054	0.387491	0.0338993	0.195911	0.181794	0.226994	0.148039	0.280753	0.293809	0.17668	0.323611	0.389608	0.462296	0.284678	0.351045	0.129617	0.320721	0.187901	0.381856	0.172202	0.31965	0.336575	0.556668	0.160848	0.00637971	0.10537	0.07022	0.293589	0.127077	0.00299695	0.00346478	0.0916773	0.0951797	0.0803099	0.249358	0.109873	0.0812968	0.23104	0.205898	0.0408464	0.0302989	0.317368	0.0524209	0.318594	0.0177577	0.424576	0.0334884	0.0363354	0.43578	0.0520624	0.00342708	0.0845311	0.549546	3.3625	0.372684	0.352602	0.0596913	0.215023	8.81591
2760	-13150.4	-13087.8	-62.5694	0.305344	0.343708	0.0756204	0.175817	0.191148	0.170556	0.105687	0.268324	0.333859	0.202132	0.329182	0.327424	0.349152	0.244919	0.284398	0.0953076	0.275912	0.197358	0.425935	0.16939	0.265417	0.283541	0.538203	0.128876	0.0387485	0.0574875	0.139021	0.362616	0.133704	0.0699721	0.00858347	0.0736327	0.0757785	0.0256586	0.196696	0.082012	0.0796764	0.256505	0.146879	0.0622856	0.0698623	0.230468	0.0566182	0.218001	0.0271533	0.430497	0.0364394	0.0347733	0.422589	0.0485478	0.00573879	0.108658	0.604669	3.28093	0.368443	0.35516	0.0598144	0.216583	8.16607
2770	-13154.4	-13090.3	-64.0543	0.284533	0.414796	0.048024	0.104534	0.147641	0.194353	0.150965	0.290658	0.320753	0.255089	0.323846	0.311938	0.367862	0.264603	0.227155	0.137998	0.270749	0.187951	0.500408	0.214814	0.302436	0.297699	0.476331	0.145099	0.032413	0.0595329	0.143928	0.295612	0.0489906	0.0345301	0.0295031	0.0642664	0.089376	0.0271489	0.243155	0.126131	0.0673946	0.218555	0.194455	0.0899571	0.040496	0.215419	0.0645508	0.273856	0.0196957	0.525999	0.0264313	0.0252228	0.325705	0.0769462	0.00412474	0.0925307	0.56889	3.33445	0.376049	0.350176	0.0589751	0.2148	8.31497
2780	-13166.7	-13100.7	-65.9265	0.253654	0.421774	0.149272	0.124937	0.194273	0.220402	0.0671963	0.288862	0.274521	0.259856	0.391527	0.397973	0.361219	0.212416	0.276803	0.121858	0.237088	0.212124	0.476229	0.191448	0.339384	0.25865	0.393432	0.121549	0.0272297	0.0726056	0.131715	0.369558	0.0456338	0.054663	0.0376623	0.107575	0.089376	0.0363838	0.290899	0.0754414	0.060268	0.300388	0.134302	0.0363895	0.100568	0.322591	0.0861181	0.130646	0.0190803	0.463324	0.0256055	0.0341573	0.37084	0.0869937	0.00228642	0.0693408	0.509127	3.41925	0.372669	0.363035	0.0565391	0.207757	8.50281
2790	-13148.4	-13082.1	-66.2774	0.276017	0.417112	0.0482745	0.172711	0.187285	0.149877	0.134566	0.22287	0.344072	0.258665	0.373303	0.413156	0.435186	0.260319	0.270504	0.136864	0.287406	0.200573	0.452998	0.161693	0.287692	0.256558	0.496185	0.133691	0.0272297	0.112597	0.067908	0.394244	0.0621198	0.0679783	0.013876	0.0461912	0.108061	0.0363838	0.213775	0.183798	0.0902844	0.259997	0.134302	0.0767363	0.0580504	0.231238	0.0732363	0.177891	0.0200797	0.439819	0.0269467	0.031341	0.390264	0.0915503	0.00355192	0.0860212	0.55324	3.35719	0.368737	0.353711	0.059507	0.218045	8.53746
2800	-13147.1	-13091.1	-55.9855	0.271071	0.424657	0.0125667	0.125308	0.19082	0.122423	0.126633	0.24359	0.270169	0.156678	0.267073	0.324681	0.367468	0.260319	0.247537	0.156196	0.232315	0.137299	0.340664	0.207623	0.286123	0.247658	0.379232	0.133691	0.0164211	0.109499	0.057562	0.260232	0.0580814	0.0645389	0.0370431	0.087872	0.147746	0.0139895	0.213775	0.0932787	0.107727	0.147059	0.138418	0.0949973	0.0311799	0.248394	0.0732363	0.246586	0.0206346	0.450856	0.0337299	0.0404797	0.397589	0.0567112	0.00324246	0.0822746	0.543867	3.37062	0.37445	0.356993	0.0586327	0.209924	7.50836
2810	-13159.9	-13088.8	-71.0671	0.280722	0.365216	0.0383632	0.13588	0.179969	0.186951	0.132495	0.307634	0.368418	0.179081	0.353616	0.326826	0.521489	0.254752	0.345781	0.139779	0.327146	0.134647	0.452027	0.149576	0.370394	0.240704	0.572525	0.214025	0.0200265	0.165836	0.127017	0.25674	0.101388	0.15745	0.00138889	0.0994419	0.145191	0.0512306	0.230823	0.0339153	0.12226	0.239375	0.190589	0.119746	0.0293728	0.393415	0.0364798	0.197358	0.0197905	0.434854	0.0323502	0.046181	0.412433	0.0543914	0.00386209	0.089609	0.561961	3.34457	0.359704	0.362084	0.0615695	0.216642	9.01633
2820	-13163.4	-13085.3	-78.0452	0.272739	0.459364	0.0543698	0.13695	0.221195	0.239125	0.14678	0.329804	0.393663	0.219619	0.307379	0.411068	0.483886	0.327595	0.323356	0.132478	0.287262	0.185094	0.432684	0.224445	0.353718	0.362622	0.56255	0.251087	0.0349175	0.194518	0.054411	0.345407	0.0970738	0.0369336	0.0147982	0.105508	0.0591681	0.0510035	0.310606	0.140752	0.123528	0.253776	0.181752	0.164415	0.0977069	0.299136	0.102504	0.200292	0.0213314	0.442156	0.0280304	0.0497766	0.41494	0.0437665	0.00334495	0.0835353	0.547052	3.36607	0.34984	0.362825	0.0598811	0.227455	9.7143
2830	-13164.6	-13097	-67.5702	0.257623	0.339447	0.0724862	0.170569	0.141671	0.211594	0.098857	0.327869	0.31691	0.176327	0.369047	0.392779	0.40917	0.368297	0.284467	0.195813	0.220626	0.231464	0.385469	0.246539	0.315323	0.250602	0.51069	0.172278	0.0349175	0.114911	0.076353	0.303798	0.111119	0.100891	0.0100109	0.105508	0.1161	0.0510035	0.178283	0.0809388	0.0847989	0.263636	0.181752	0.0738072	0.0392875	0.254688	0.0197278	0.257275	0.026679	0.468992	0.0267764	0.0418045	0.389325	0.0464229	0.00248622	0.0722475	0.517288	3.40798	0.350513	0.37254	0.0572424	0.219704	8.6671
2840	-13162	-13094.2	-67.7768	0.258746	0.439823	0.0411175	0.139642	0.207936	0.15446	0.116896	0.288704	0.334527	0.231916	0.284619	0.391984	0.378521	0.321859	0.286107	0.15727	0.213884	0.213131	0.37414	0.227951	0.352024	0.219028	0.556982	0.156473	0.102238	0.137488	0.0717001	0.341713	0.0910107	0.0772889	0.03453	0.105686	0.0904316	0.0116141	0.184036	0.0820255	0.0816957	0.298676	0.145916	0.17264	0.0390339	0.34427	0.0523632	0.134395	0.0264644	0.452946	0.0263168	0.041087	0.412576	0.0406099	0.00254467	0.0730748	0.51957	3.40481	0.362209	0.362553	0.0555085	0.219729	8.68775
2850	-13156.3	-13092.7	-63.6026	0.263352	0.432225	0.0651531	0.109417	0.235913	0.200662	0.0857134	0.255357	0.336229	0.234215	0.269327	0.297477	0.412982	0.238165	0.234185	0.131407	0.290482	0.205568	0.413948	0.206061	0.254441	0.324859	0.594999	0.121737	0.043805	0.100027	0.0719051	0.277087	0.0946283	0.0772889	0.0337415	0.0865366	0.0883168	0.00724839	0.226372	0.0984139	0.144052	0.172227	0.0830007	0.0981518	0.0617311	0.301431	0.0563374	0.197403	0.0228134	0.497769	0.0226862	0.0181837	0.355658	0.0828892	0.0027933	0.0764879	0.52881	3.39191	0.356936	0.363889	0.0539691	0.225206	8.27023
2860	-13156.9	-13091.5	-65.4252	0.271069	0.311197	0.0651531	0.13095	0.161968	0.212909	0.198909	0.290896	0.22944	0.260003	0.293897	0.352879	0.436538	0.274042	0.326451	0.142665	0.327669	0.112136	0.413948	0.194305	0.285103	0.356527	0.491716	0.189255	0.0340283	0.142391	0.0632939	0.340183	0.134452	0.0772889	0.0275604	0.0865366	0.0741357	0.0347707	0.251313	0.0834023	0.0521551	0.167248	0.139924	0.0668122	0.081153	0.207136	0.0484609	0.281536	0.0244208	0.478949	0.0239534	0.0336809	0.377509	0.0614876	0.00324237	0.0822735	0.543864	3.37062	0.358538	0.365605	0.053741	0.222117	8.45234
2870	-13151.3	-13088	-63.3304	0.288022	0.415565	0.0599645	0.118749	0.197631	0.151989	0.143852	0.26351	0.283631	0.199508	0.355075	0.285219	0.364543	0.283144	0.219943	0.106371	0.244508	0.157404	0.444743	0.175137	0.239677	0.23891	0.462502	0.113748	0.0252553	0.142391	0.129088	0.309027	0.150313	0.0772889	0.0363919	0.12095	0.106343	0.0188051	0.211034	0.119154	0.119359	0.269315	0.151537	0.0603388	0.102209	0.285376	0.0917038	0.191304	0.0272804	0.429066	0.0267583	0.0264943	0.421713	0.0686875	0.00437406	0.0952153	0.575127	3.32528	0.347637	0.368075	0.061705	0.222583	8.24251
2880	-13161.2	-13098.7	-62.5034	0.276171	0.342713	0.04877	0.114887	0.165225	0.165937	0.106157	0.289212	0.436924	0.191088	0.3057	0.33382	0.490991	0.266892	0.249573	0.109312	0.236044	0.172353	0.330583	0.180124	0.242536	0.266247	0.419392	0.138845	0.02582	0.142391	0.118831	0.317005	0.0357594	0.0117578	0.00200394	0.143509	0.132235	0.0716235	0.240462	0.0708216	0.118007	0.211926	0.147705	0.0838965	0.0313218	0.379057	0.0826654	0.189933	0.0298066	0.376671	0.0281057	0.0166604	0.45676	0.0919963	0.0035618	0.086138	0.553528	3.35677	0.359041	0.357303	0.0615679	0.222088	8.16006
2890	-13152	-13095.4	-56.5756	0.267603	0.310099	0.0294532	0.119489	0.146191	0.165937	0.124077	0.328128	0.304527	0.192779	0.296107	0.31861	0.441257	0.247076	0.272685	0.128049	0.224135	0.153916	0.326284	0.156491	0.29852	0.211663	0.438054	0.136842	0.021149	0.10685	0.0525646	0.152738	0.0686904	0.0805762	0.00278532	0.0847531	0.109136	0.00590999	0.210354	0.0721995	0.0616181	0.266624	0.162513	0.0630304	0.0667269	0.267242	0.0371381	0.304477	0.030431	0.429559	0.0267945	0.0158831	0.434538	0.0627944	0.00303559	0.079665	0.537167	3.38013	0.357786	0.359054	0.0613526	0.221807	7.56744
2900	-13152.3	-13094.4	-57.9028	0.295721	0.401482	0.0367989	0.136312	0.183692	0.178387	0.142319	0.234261	0.299073	0.189826	0.246696	0.296956	0.371348	0.261696	0.287969	0.146844	0.180215	0.14594	0.366553	0.170033	0.330037	0.209036	0.502854	0.160085	0.0171834	0.136964	0.0790244	0.280527	0.0533809	0.0234451	0.00453197	0.0445086	0.162235	0.0286517	0.246804	0.0664563	0.10089	0.209863	0.183853	0.0851181	0.0411337	0.228105	0.0186662	0.20984	0.0315754	0.373015	0.0369421	0.0164804	0.481072	0.0609152	0.0049546	0.10117	0.588546	3.30533	0.356802	0.358067	0.0615007	0.223631	7.6996
2910	-13146.3	-13094.1	-52.2253	0.29538	0.342722	0.0532625	0.133729	0.174451	0.183314	0.0918781	0.21795	0.236381	0.150591	0.258004	0.279522	0.412509	0.244529	0.227534	0.110149	0.169272	0.168692	0.367	0.201538	0.346332	0.203524	0.353919	0.100646	0.0290701	0.0896431	0.0952482	0.285462	0.0610046	0.0494787	0.072189	0.0746806	0.0517368	0.0261796	0.166806	0.0655398	0.0883419	0.200661	0.114473	0.0749835	0.0851731	0.195259	0.0405256	0.237953	0.0319258	0.377154	0.037352	0.0166633	0.475313	0.0615912	0.00492804	0.100906	0.587962	3.3062	0.354359	0.355616	0.0679253	0.2221	7.13186
2920	-13160.6	-13109.8	-50.8283	0.309892	0.301191	0.0300117	0.100054	0.197281	0.123993	0.0683741	0.259483	0.229497	0.124951	0.322137	0.266727	0.403672	0.283009	0.232152	0.172366	0.223887	0.0945767	0.393487	0.177075	0.259664	0.15611	0.340649	0.13422	0.00388942	0.108618	0.0409303	0.304134	0.125707	0.0508681	0.052826	0.0687184	0.136598	0.0261796	0.204537	0.0655398	0.0820488	0.179441	0.0810329	0.0707562	0.113925	0.17164	0.0328389	0.177071	0.0360517	0.332437	0.0401963	0.0188168	0.527295	0.0452033	0.00613202	0.11221	0.612048	3.26961	0.361027	0.353097	0.0653497	0.220527	6.99187
2930	-13147.4	-13095.9	-51.4843	0.286946	0.3706	0.0300117	0.130999	0.194067	0.178907	0.0804822	0.215255	0.261626	0.185643	0.255048	0.296208	0.31022	0.198175	0.27594	0.0813406	0.296862	0.155658	0.334568	0.150389	0.25473	0.243522	0.421072	0.126995	0.0368881	0.0992057	0.109751	0.307175	0.0387664	0.0483827	0.000277447	0.0577998	0.0665684	0.019897	0.226454	0.0437862	0.0776236	0.257629	0.0888301	0.0586999	0.0602277	0.206336	0.0365911	0.168718	0.0229033	0.379165	0.0438597	0.025222	0.487093	0.041757	0.0042963	0.0943868	0.573215	3.3281	0.379411	0.346484	0.0641258	0.209979	7.05792
2940	-13152	-13092.3	-59.6885	0.272762	0.411776	0.0347931	0.150635	0.159554	0.202548	0.120571	0.268705	0.421021	0.177732	0.299848	0.320678	0.441299	0.253467	0.252824	0.135269	0.296242	0.141789	0.382531	0.159985	0.211895	0.241966	0.420179	0.17679	0.0579639	0.140787	0.0629441	0.274469	0.0913148	0.0451604	0.00610363	0.0597956	0.0530035	0.0249897	0.238007	0.120194	0.10006	0.156195	0.0999014	0.0842304	0.0658757	0.248125	0.0496883	0.21772	0.0235231	0.309389	0.0484576	0.0195917	0.549808	0.0492307	0.00334636	0.0835526	0.547096	3.36601	0.374162	0.355526	0.0632385	0.207074	7.87863
2950	-13149.9	-13085.1	-64.7897	0.270694	0.383213	0.0509262	0.0817443	0.218371	0.168866	0.123522	0.272635	0.317735	0.273149	0.234399	0.397281	0.392039	0.240256	0.289185	0.168765	0.284963	0.233817	0.415719	0.21354	0.331393	0.210087	0.446241	0.148342	0.0115027	0.12051	0.0385285	0.376522	0.0913148	0.0386959	0.0516145	0.0597956	0.0677855	0.0362768	0.255343	0.0886465	0.0909441	0.248276	0.136617	0.0842304	0.066785	0.261632	0.126272	0.241313	0.0213771	0.359622	0.0440367	0.030528	0.499648	0.044788	0.00321958	0.0819903	0.543144	3.37165	0.374162	0.355526	0.0632385	0.207074	8.38879
2960	-13148.1	-13081.5	-66.659	0.292706	0.38835	0.0391624	0.182684	0.213061	0.207146	0.117415	0.294704	0.292786	0.18288	0.296837	0.401943	0.403083	0.315291	0.271759	0.16807	0.265519	0.186902	0.366651	0.216631	0.27072	0.269912	0.523085	0.149893	0.0119048	0.102326	0.102958	0.34313	0.10318	0.1624	0.0632949	0.0597956	0.126136	0.0362768	0.208956	0.0816893	0.0807842	0.248276	0.163931	0.0915444	0.0558713	0.267486	0.060262	0.18059	0.0210394	0.373338	0.043341	0.0300457	0.496242	0.0359934	0.00472233	0.0988343	0.583348	3.3131	0.374162	0.355526	0.0632385	0.207074	8.57528
2970	-13150.3	-13082.8	-67.468	0.281321	0.316554	0.0554049	0.16333	0.212542	0.2029	0.0748724	0.300783	0.365057	0.253805	0.384767	0.33573	0.397829	0.293987	0.304644	0.135377	0.223337	0.195327	0.554748	0.179245	0.261663	0.212591	0.510238	0.116696	0.00490627	0.18909	0.0932714	0.329114	0.062728	0.0721203	0.0617466	0.120036	0.0521674	0.0362768	0.240157	0.157457	0.0807842	0.19434	0.138026	0.0886634	0.107636	0.287328	0.0410942	0.248034	0.0203819	0.370929	0.0425406	0.0210507	0.480734	0.0643634	0.00390271	0.0900675	0.563058	3.34297	0.368317	0.35957	0.0642704	0.207843	8.6564
2980	-13158.4	-13085.5	-72.9205	0.253292	0.27762	0.0411765	0.173836	0.242987	0.203565	0.105968	0.264743	0.346664	0.199457	0.332677	0.419518	0.508205	0.316853	0.292109	0.181226	0.301981	0.202615	0.381999	0.233937	0.270653	0.343853	0.591362	0.193832	0.0624807	0.107918	0.0946745	0.32927	0.140642	0.100983	0.0111482	0.112519	0.0797457	0.0362768	0.207203	0.179469	0.106957	0.180254	0.224869	0.0886634	0.0840561	0.227387	0.128955	0.271911	0.0177664	0.354742	0.0370816	0.0183493	0.498179	0.0738816	0.00226873	0.0690772	0.508376	3.42028	0.368317	0.35957	0.0642704	0.207843	9.20222
2990	-13161.7	-13084.3	-77.4713	0.278343	0.485075	0.0411765	0.149266	0.240984	0.255144	0.15634	0.288263	0.322016	0.201459	0.374612	0.333488	0.445781	0.224701	0.302583	0.131234	0.263967	0.252593	0.498984	0.282966	0.297929	0.257015	0.470148	0.187529	0.046434	0.238701	0.122761	0.366236	0.122534	0.171656	0.0425005	0.0506446	0.170943	0.0701664	0.279578	0.0692283	0.109796	0.30895	0.183047	0.0954672	0.0691772	0.264744	0.128955	0.282029	0.0189527	0.411096	0.0363936	0.0300072	0.459838	0.0437131	0.00370334	0.0877923	0.557575	3.35093	0.354356	0.367746	0.0661033	0.211795	9.6568
3000	-13153	-13083.2	-69.7295	0.273435	0.478559	0.0459422	0.133308	0.252588	0.186057	0.113529	0.293205	0.289584	0.1797	0.356537	0.274841	0.410685	0.306667	0.391091	0.178767	0.239605	0.1944	0.384071	0.16562	0.259476	0.27693	0.550279	0.154837	0.039347	0.10622	0.0520238	0.420524	0.087216	0.0331234	0.0439602	0.117627	0.0803785	0.0497893	0.296208	0.106122	0.0756623	0.245374	0.195959	0.119141	0.065082	0.217437	0.0878351	0.327405	0.0200587	0.409977	0.0334795	0.0317584	0.454163	0.0505634	0.00338824	0.0840618	0.548373	3.36418	0.375654	0.356697	0.0622181	0.205431	8.88271
3010	-13152.4	-13082.2	-70.1618	0.260509	0.404997	0.0493037	0.130065	0.178054	0.231971	0.0935973	0.264813	0.496151	0.238678	0.300204	0.321711	0.38812	0.324597	0.300401	0.11584	0.275453	0.219045	0.51847	0.146663	0.372255	0.294782	0.475985	0.123749	0.0752766	0.0950314	0.0926608	0.317356	0.0578956	0.0513509	0.025636	0.117627	0.0905547	0.0171388	0.235762	0.0937359	0.112726	0.344318	0.129591	0.0981186	0.0530606	0.343329	0.0820695	0.228058	0.0171218	0.455869	0.0285775	0.0388115	0.387666	0.071954	0.00263812	0.0743771	0.523129	3.39986	0.370052	0.355781	0.0612903	0.212877	8.9262
3020	-13161	-13084.1	-76.9	0.257857	0.430125	0.0205352	0.213378	0.190696	0.232161	0.157006	0.281495	0.423782	0.214918	0.385043	0.436462	0.476038	0.261379	0.293145	0.122585	0.360666	0.180356	0.498149	0.177628	0.246643	0.257543	0.437395	0.172589	0.0469186	0.14405	0.100279	0.452998	0.106762	0.153594	0.0183453	0.117627	0.136231	0.0168753	0.166733	0.13635	0.0593221	0.272096	0.243452	0.0660183	0.0805107	0.358105	0.123751	0.330339	0.0187644	0.459285	0.027276	0.0182367	0.397581	0.0788571	0.00249832	0.0724196	0.517764	3.40732	0.35989	0.368051	0.0615333	0.210526	9.60007
3030	-13163.5	-13078.4	-85.0631	0.243161	0.491395	0.0795195	0.243434	0.248946	0.262532	0.0879025	0.302125	0.402492	0.221018	0.423046	0.385887	0.476814	0.411199	0.364126	0.157822	0.342846	0.196494	0.492337	0.207153	0.38028	0.29137	0.668864	0.172589	0.0771899	0.188809	0.04661	0.413333	0.113838	0.0683954	0.0624325	0.0795432	0.115256	0.0592766	0.259107	0.0998096	0.104856	0.322173	0.0843776	0.124844	0.0638488	0.331533	0.0927153	0.398539	0.0193046	0.472508	0.0309473	0.0216836	0.409027	0.046529	0.0018082	0.0617973	0.486839	3.44956	0.359473	0.36196	0.0630051	0.215562	10.4167
3040	-13160.8	-13086.4	-74.4195	0.261631	0.366871	0.0983658	0.198638	0.201051	0.227313	0.134928	0.375501	0.371143	0.163276	0.324629	0.336372	0.469917	0.353339	0.400724	0.145378	0.24626	0.292929	0.454831	0.146353	0.349717	0.331926	0.515735	0.158157	0.120682	0.118598	0.0585882	0.25221	0.0512496	0.0658754	0.0293413	0.0954971	0.136855	0.0303364	0.196964	0.124186	0.0962996	0.31539	0.15112	0.0856334	0.0636232	0.291582	0.0953131	0.309256	0.0200528	0.458263	0.0304397	0.022524	0.424879	0.0438418	0.00269875	0.0752092	0.525381	3.39671	0.360913	0.36346	0.0592009	0.216425	9.35196
3050	-13155.7	-13081.9	-73.8055	0.260188	0.415195	0.0665307	0.130138	0.211132	0.211907	0.139099	0.303705	0.375841	0.230336	0.367493	0.3889	0.511866	0.366554	0.324251	0.126234	0.218587	0.203552	0.536182	0.272551	0.377918	0.286005	0.551121	0.147524	0.138075	0.128019	0.0362952	0.286927	0.0475275	0.00863783	0.0693856	0.102269	0.0590767	0.0303364	0.212306	0.0618912	0.0868198	0.209948	0.152589	0.115906	0.0571754	0.322991	0.157965	0.243822	0.0192481	0.463474	0.0277984	0.0323485	0.388012	0.069119	0.00262096	0.0741398	0.522484	3.40076	0.361804	0.364358	0.0592108	0.214627	9.29058
3060	-13156.1	-13083.3	-72.8329	0.243654	0.366144	0.104958	0.142516	0.168642	0.190199	0.199763	0.256208	0.468315	0.230336	0.322044	0.35366	0.446554	0.318595	0.276964	0.12022	0.260268	0.253158	0.535123	0.220416	0.366333	0.286032	0.596452	0.143289	0.138075	0.103223	0.108841	0.291794	0.0953171	0.0509713	0.0518081	0.0889177	0.0929273	0.0487471	0.190563	0.100008	0.0577455	0.226994	0.143161	0.115906	0.0806679	0.237202	0.0643948	0.280194	0.0176261	0.443701	0.0254559	0.0296225	0.4203	0.0632944	0.00182907	0.0621467	0.48791	3.44811	0.363679	0.363287	0.0590369	0.213997	9.19365
3070	-13168.1	-13084.3	-83.7944	0.25033	0.50139	0.05129	0.180521	0.283337	0.161026	0.167882	0.361114	0.513561	0.284158	0.267122	0.372067	0.475575	0.30859	0.325848	0.130255	0.397361	0.168712	0.548678	0.224743	0.441982	0.341425	0.524508	0.206098	0.137492	0.164476	0.102052	0.314921	0.161493	0.0521411	0.049169	0.0889177	0.137219	0.0487471	0.214983	0.132145	0.0930233	0.244491	0.173824	0.144648	0.0729986	0.45988	0.0681752	0.191625	0.0183125	0.450385	0.0258393	0.0300687	0.415526	0.0598684	0.00212718	0.0669285	0.502181	3.42876	0.363395	0.368785	0.0505844	0.217235	10.2897
