Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
8670	-162.571	0	-162.571	22.7256	0.15739	0.0814791	0.0688973	0.115873	0.0242073	0.0399288	0.273896	0.0935609	0.0505597	0.0314505	0.0773981	0.0122772	0.00703301	0.0359805	0.0736668	0.00208959	0.301238	0.1163	0.0207093	0.0222782	0.100256	0.182427	0.177244	0.0366232	0.0552688	0.0550203	0.45818	0.0656265	0.0679461	0.0113117	0.0776078	0.00933823	0.0585533	0.0481308	0.0638101	0.152514	0.420236	0.0797144	0.004072	0.0160422	0.203811	0.0927087	0.0222219	0.258506	0.121804	0.00243594	0.231963	0.182383	0.202908	0.747377	0.919922	1.055	1.2777	0.0780667	0.194953	0.125358	0.601623	4.06488
8680	-165.949	0	-165.949	27.6052	0.157963	0.0814791	0.117909	0.115873	0.0321611	0.0399288	0.0675245	0.126506	0.0134191	0.018146	0.0327927	0.0246063	0.0777241	0.171399	0.0614222	0.012228	0.393742	0.00673065	0.014161	0.0307711	0.0526303	0.0801333	0.160348	0.0617803	0.00480943	0.00402504	0.45818	0.127266	0.0672001	0.0523229	0.0776078	0.066263	0.0537932	0.0481308	0.0283796	0.205203	0.388507	0.00187184	0.131485	0.0609223	0.141155	0.0927087	0.0983793	0.103864	0.0408655	0.120778	0.23241	0.233331	0.268751	0.769504	0.928302	1.05104	1.25115	0.103693	0.255628	0.293147	0.347531	4.05959
8690	-165.03	0	-165.03	51.5792	0.114822	0.0814791	0.0224369	0.169849	0.0611492	0.0399288	0.688238	0.148589	0.0358744	0.0235424	0.0319876	0.0637234	0.0777241	0.171399	0.0322905	0.00559153	0.134074	0.037188	0.0546807	0.0513165	0.0526303	0.0893067	0.0229379	0.0407755	0.00480943	0.167483	0.45818	0.127266	0.0794677	0.0388893	0.00676935	0.0155544	0.0537932	0.153017	0.00120066	0.205203	0.0991511	0.00492654	0.0855248	0.0609223	0.0498101	0.0927087	0.0264289	0.0459475	0.0367842	0.0121614	0.0687467	0.194955	0.641405	0.828978	0.949426	1.03951	1.18209	0.394374	0.233185	0.136398	0.236044	3.98264
8700	-154.287	0	-154.287	18.9666	0.126746	0.0476093	0.0547637	0.0951259	0.0611492	0.066536	0.165548	0.0981823	0.044315	0.0371439	0.0319876	0.0220744	0.00967102	0.014674	0.0392266	0.0609079	0.289949	0.00987476	0.0325942	0.204308	0.0553461	0.300109	0.177755	0.18311	0.00480943	0.0327429	0.236114	0.0571307	0.0794677	0.0014458	0.00676935	0.0471913	0.175746	0.153017	0.115163	0.259583	0.00567381	0.0250055	0.167388	7.75971e-05	0.0498101	0.0927087	0.00954878	0.026956	0.0215801	0.00713472	0.181435	0.320493	0.442402	0.725084	0.911178	1.05879	1.30495	0.208028	0.182261	0.292936	0.316775	3.7481
8710	-161.912	0	-161.912	27.9431	0.126746	0.213251	0.0181082	0.00371561	0.0145721	0.029046	0.571737	0.0981823	0.075327	0.0135237	0.0319876	0.0220744	0.0106473	0.0557837	0.00683222	0.0609079	0.0756141	0.00987476	0.0221911	0.14686	0.157099	0.594835	0.177755	0.0916776	0.0196882	0.0447069	0.100043	0.0571307	0.101498	0.0549681	0.00659174	0.00583821	0.111852	0.102543	0.134613	0.259583	0.119922	0.0571228	0.07361	0.000257561	0.30316	0.0927087	0.162125	0.00827925	0.115192	0.00219136	0.265523	0.368995	0.239819	0.770827	0.928793	1.0508	1.24958	0.306382	0.159529	0.256603	0.277486	4.43631
8720	-152.521	0	-152.521	7.56357	0.0892447	0.213251	0.105028	0.0976446	0.00931327	0.0189599	0.215685	0.0981823	0.0889317	0.0144224	0.0319876	0.00115295	0.0204385	0.0280316	0.241493	0.0457308	0.0756141	0.0135279	0.0249012	0.14686	0.124459	0.577138	0.138703	0.175575	0.0103294	0.0647843	0.100043	0.0684823	0.101498	0.0549681	0.00457992	0.00160608	0.0605035	0.159224	0.00102159	0.103643	0.00854756	0.087602	0.07361	0.00542303	0.0955657	0.0927087	0.00591901	0.00224457	0.168673	0.000594094	0.222753	0.242665	0.36307	0.58291	0.847461	1.07764	1.49199	0.210857	0.217227	0.19407	0.377846	3.69634
8730	-150.523	0	-150.523	47.4139	0.316185	0.213251	0.105028	0.0976446	0.00775633	0.0804297	0.18611	0.0981823	0.0422607	0.0156875	0.0319876	0.0028897	0.0204385	0.0445725	0.0637438	0.0228969	0.0584167	0.0456138	0.0317876	0.0487741	0.171947	0.181721	0.138703	0.408644	0.0194009	0.0867325	0.100043	0.0684823	0.101498	0.00662396	0.0108619	0.00198045	0.0517988	0.0109995	0.00877777	0.103643	0.00854756	0.0408449	0.00645268	0.0147122	0.331538	0.112729	0.126721	0.000319236	0.0679564	8.44957e-05	0.339676	0.183725	0.40824	0.821911	0.947019	1.04094	1.19013	0.188201	0.193886	0.183583	0.43433	3.64706
8740	-155.293	0	-155.293	2.1623	0.09916	0.237822	0.105028	0.233254	0.00296219	0.0804297	0.557333	0.0981823	0.0422607	0.0501291	0.0319876	0.0028897	0.0204385	0.00247527	0.0958768	0.187895	0.0736096	0.0223274	0.0317876	0.0241139	0.171947	0.0534079	0.045454	0.0734805	0.06924	0.0867325	0.0648768	0.0684823	0.101498	3.74203e-05	0.139716	0.0226185	0.106558	0.0411457	0.00159729	0.103643	0.104108	0.0395808	0.0502161	0.0150529	0.331538	0.112729	0.181814	0.000235126	0.274378	0.0332128	0.194642	0.135318	0.362214	0.311909	0.671233	1.07357	1.94329	0.0838994	0.297258	0.145793	0.47305	3.98544
8750	-164.027	0	-164.027	4.98923	0.124627	0.00192004	0.0517724	0.233254	0.00666942	0.032915	0.267988	0.0603083	0.000952896	0.000101982	0.0892703	0.0136651	0.133146	0.139544	0.222479	0.187895	0.0354856	0.0223274	0.0910806	0.0599694	0.0441866	0.384351	0.0498379	0.169965	0.116132	0.189861	0.142521	0.0855199	0.106327	0.00128738	0.149622	0.039657	0.080761	0.110096	0.283735	0.103643	0.189654	0.0706879	0.0216923	0.0201016	0.331538	0.00421295	0.0544776	0.000126492	0.201058	0.0178677	0.104713	0.147077	0.529158	0.50163	0.803702	1.08332	1.61135	0.155306	0.342762	0.126741	0.375191	4.52524
8760	-171.737	0	-171.737	11.8062	0.040596	0.108549	0.0359134	0.233254	0.0880721	0.0385732	0.287452	0.0694709	0.143523	0.0309372	0.00848995	0.0136651	0.105608	0.0263361	0.037883	0.187895	0.410619	0.0223274	0.00752391	0.0990675	0.0441866	0.13935	0.0450393	0.17897	0.116132	0.0063984	0.130366	0.0855199	0.0800962	0.0755148	0.0394248	0.174203	0.426743	0.110096	0.0818879	0.0731863	0.185313	0.161582	0.0475226	0.0558553	0.0309757	0.582543	0.0315088	0.000135969	0.119929	0.0192064	0.133066	0.158097	0.569566	0.65807	0.882955	1.0689	1.39007	0.107218	0.31236	0.125411	0.45501	4.89817
8770	-162.298	0	-162.298	7.71583	0.0737901	0.115223	0.125172	0.00874899	0.0231214	0.00061952	0.294294	0.138015	0.314282	0.0128056	0.0145122	0.0136651	0.0961216	0.038392	0.171049	0.0482792	0.0754681	0.044098	0.0075487	0.0883683	0.0441866	0.13935	0.208253	0.030698	0.116132	0.0452092	0.0343905	0.0302481	0.0805805	0.0755148	0.133243	0.0196343	0.220183	0.1437	0.0136381	0.0016807	0.0120249	0.16476	0.0878676	0.0558553	0.0399743	0.399127	0.0269384	0.000121955	0.186548	0.0172268	0.119351	0.141802	0.534951	0.586537	0.849276	1.07729	1.48689	0.118456	0.345099	0.138556	0.397889	3.82676
8780	-159.218	0	-159.218	37.0355	0.0607192	0.0449271	0.0100899	0.0486412	0.0231214	0.0862831	0.294294	0.256375	0.0119805	0.0128056	0.0034854	0.19036	0.00171031	0.0401435	0.108844	0.0482792	0.588279	0.044098	0.0196191	0.140019	0.0206807	0.0558373	0.0960035	0.0318922	0.0588052	0.0452092	0.047545	0.0253348	0.0805805	0.0755148	0.133243	0.0221913	0.0654904	0.08604	0.0136381	0.0346915	0.0761994	0.0912156	0.0960967	0.223053	0.0509778	0.0882843	0.100359	0.000118548	0.139729	0.0167455	0.221946	0.128458	0.493003	0.799545	0.93922	1.04537	1.21586	0.160807	0.454894	0.108461	0.275838	3.65296
8790	-165.181	0	-165.181	23.2694	0.37643	0.115556	0.106158	0.0237377	0.0167772	0.00201574	0.184685	0.256375	0.0119805	0.0128056	0.0266744	0.0297578	0.00194845	0.0157542	0.108844	0.000816874	0.588279	0.00250708	0.138626	0.140019	0.153211	0.0502623	0.0882884	0.202863	0.230658	0.0576497	0.0981096	0.188809	0.120475	0.0492383	0.00033673	0.0240459	0.372902	0.0170885	0.213452	0.114054	0.0152546	0.0263054	0.0960967	0.0202398	0.265806	0.322961	0.013212	0.00130641	0.0717815	0.0839783	0.0638681	0.197894	0.581171	0.750168	0.920995	1.05451	1.27433	0.224067	0.250466	0.241898	0.283569	4.90107
8800	-158.068	0	-158.068	4.06164	0.0544756	0.115556	0.0223207	0.00459274	0.0123644	0.0645381	0.133082	0.0611702	0.0449135	0.0318596	0.0449353	0.032819	0.0284482	0.0201101	0.183375	0.0103972	0.540143	0.00515914	0.0369742	0.0455143	0.0872904	0.131585	0.0882884	0.202863	0.230658	0.0777861	0.187255	0.0761932	0.143275	0.0174147	0.00153654	0.0256494	0.197961	0.0624257	0.043292	0.125617	0.0358183	0.0263054	0.0960967	0.0275829	0.265806	0.180677	0.202267	0.000281997	0.0154945	0.0658442	0.431699	0.287225	0.199455	0.457716	0.777314	1.08439	1.68058	0.122128	0.164083	0.15847	0.555319	4.02639
8810	-157.586	0	-157.586	55.5094	0.156898	0.0258777	0.0223207	0.0441835	0.0123644	0.0577311	0.416954	0.0216873	0.0136432	0.0318596	0.208723	0.105851	0.0271867	0.0201101	0.138023	0.0346986	0.285311	0.00515914	0.0369742	0.00617642	0.010087	0.0795284	0.0622975	0.0856656	0.0263626	0.0161211	0.317656	0.0194686	0.052984	0.0113442	0.10802	0.00528797	0.117042	0.0624257	0.0528237	0.0958606	0.0176161	0.0187872	0.0671796	0.135112	0.265806	0.180677	0.1167	7.39083e-05	0.00406092	0.017257	0.307845	0.0454877	0.625275	0.834922	0.951429	1.03829	1.17536	0.232521	0.159244	0.164834	0.4434	3.59658
8820	-161.882	0	-161.882	19.6545	0.156898	0.0188753	0.106993	0.0557336	0.0220128	0.0577311	0.207559	0.164677	0.0662311	0.0258102	0.218993	0.0681571	0.0364763	0.188574	0.0240413	0.103849	0.315192	0.173112	0.10216	0.146324	0.0893457	0.186146	0.184187	0.107515	0.0987537	0.283443	0.083195	0.0194686	0.0814676	0.0950786	0.0267027	0.025567	0.0119361	0.0262783	0.0714982	0.0218126	0.119783	0.0187872	0.00424464	0.00999014	0.136112	0.0994344	0.1167	0.00538479	0.00178589	0.0870067	0.367935	0.144571	0.393316	0.729612	0.91298	1.05804	1.29937	0.17668	0.190641	0.208732	0.423947	4.17685
8830	-157.031	0	-157.031	36.6787	0.0164183	0.0626089	0.0410528	0.0102056	0.0634617	0.0577311	0.2421	0.0347213	0.222131	0.0846811	0.0146196	0.00962142	0.0217115	0.188574	0.0312277	0.0174883	0.310965	0.173112	0.10216	0.063978	0.0893457	0.0859739	0.13358	0.0121812	0.0305433	0.283443	0.150048	0.0194686	0.161696	0.0644189	0.000717639	0.025567	0.331233	0.012967	0.0193374	0.0285497	0.119783	0.0130559	0.0304859	0.170319	0.0818328	0.00446388	0.0066582	0.00326974	0.00108442	0.153819	0.328068	0.0877862	0.425973	0.798617	0.93889	1.04555	1.21694	0.128447	0.356037	0.187768	0.327749	3.64424
8840	-167.19	0	-167.19	3.74938	0.375362	0.0626089	0.100043	0.0068845	0.0603711	0.116359	0.500267	0.155818	0.134674	0.011389	0.0845459	0.0227327	0.183872	0.188574	0.143501	0.0181874	0.310965	0.0234265	0.095949	0.133252	0.027271	0.0281286	0.152248	0.0787989	0.0319115	0.171997	0.150048	0.00844574	0.263039	0.00874225	0.0562982	0.0811304	0.0663166	0.107715	0.0774771	0.0234747	0.177669	0.0130559	0.037827	0.464885	0.0236441	0.00996052	0.0258164	0.00197394	0.00720248	0.164163	0.228024	0.169857	0.42878	0.440041	0.766071	1.08435	1.70954	0.195295	0.143198	0.210905	0.450601	4.81468
8850	-165.521	0	-165.521	26.0815	0.0845394	0.0626089	0.00707721	0.1215	0.0831279	0.106509	0.265597	0.155818	0.134674	0.011389	0.0342268	0.0178661	0.101673	0.114598	0.276723	0.0306715	0.284832	0.0568157	0.0352005	0.133252	0.10555	0.088369	0.0787263	0.0787989	0.0319115	0.171997	0.095265	0.275859	0.263039	0.0617315	0.0172494	0.0484916	0.0511852	0.0240214	0.180557	0.0628751	0.177669	0.0255511	0.0015689	0.0205992	0.143278	0.0327253	0.0854744	0.00259969	0.103078	0.00466818	0.323717	0.239175	0.326763	0.763237	0.925958	1.05218	1.25862	0.196774	0.185123	0.248782	0.369321	4.24119
8860	-160.786	0	-160.786	53.5286	0.0845394	0.02465	0.00707721	0.0399951	0.0831279	0.106509	0.138616	0.0902714	0.00769724	3.75584e-05	0.158108	0.108416	0.0299184	0.122545	0.197462	0.11839	0.414237	0.0568157	0.0703726	0.152759	0.117124	0.214381	0.222379	0.0787989	0.0122998	0.111433	0.0707213	0.0651136	0.210674	0.0933681	0.0298931	0.0365518	0.0832568	0.0432898	0.180557	0.0262028	0.0776985	0.029149	0.0012604	0.0312391	0.0159231	0.00799237	0.0854744	0.000425944	0.0393975	0.0308913	0.435393	0.171959	0.321933	0.832006	0.950449	1.03889	1.17866	0.154047	0.25225	0.186888	0.406814	3.85633
8870	-168.793	0	-168.793	28.7909	0.253218	0.0963717	0.0400357	0.0399951	0.0831279	0.106509	0.5284	0.0902714	0.00224289	0.0209172	0.0193227	0.112745	0.0759394	0.0211046	0.197462	0.00206601	0.444544	0.0263399	0.289699	0.152759	0.206359	0.0588911	0.222379	0.00658123	0.0425118	0.0538979	0.0131187	0.0602717	0.031828	0.0220351	0.0456171	0.0856948	0.159436	0.0872535	0.180557	0.19785	0.176926	0.029149	0.003579	0.0312391	0.0622639	0.0234376	0.0269364	0.0595864	0.119329	0.157542	0.275918	0.054438	0.333187	0.774046	0.929986	1.05021	1.24576	0.121518	0.27068	0.286543	0.321258	4.43088
8880	-162.886	0	-162.886	5.29683	0.0808083	0.0499721	0.0156331	0.0399951	0.0831279	0.102623	0.266559	0.0263347	0.0180954	0.00737191	0.0571282	0.112745	0.0759394	0.0211046	0.203142	0.0439193	0.631257	0.104512	0.201269	0.120549	0.0921747	0.145388	0.124445	0.114064	0.051091	0.0538979	0.0424993	0.0910213	0.00163521	0.0270323	0.0456171	0.0344497	0.247986	0.064471	0.180557	0.19785	0.189092	0.0443613	0.0121084	0.038562	0.143844	0.0580895	0.0105785	0.0167366	0.136981	0.123817	0.379689	0.158442	0.184334	0.513957	0.810742	1.08275	1.59255	0.148163	0.163534	0.221272	0.467031	4.2729
8890	-158.027	0	-158.027	1.93984	0.0808083	0.0499721	0.0206417	0.18424	0.0177123	0.0499715	0.266559	0.214498	0.00620045	0.000653016	0.0176901	0.0664157	0.0182915	0.00172585	0.271629	0.0377023	0.368263	0.104512	0.0501986	0.0648582	0.0249952	0.0686775	0.27091	0.075073	0.051091	0.0591066	0.0461419	0.0910213	0.102641	0.0775791	0.0456171	0.185215	0.183587	0.0376491	0.15367	0.217623	0.0866524	0.0443613	0.015647	0.0202604	0.143844	0.0152972	0.0136351	0.011687	0.127154	0.120383	0.210293	0.0675513	0.462932	0.285986	0.64846	1.06841	1.99714	0.104827	0.253442	0.258968	0.382763	3.92284
8900	-158.531	0	-158.531	3.19415	0.052502	0.0175605	0.00973903	0.00649911	0.000190555	0.0539316	0.329771	0.122904	0.00620045	0.164939	0.0176901	0.0416066	0.0182915	6.35037e-05	0.271629	0.0858689	0.0814263	0.0600497	0.0748431	0.0765954	0.022784	0.0686775	0.059402	0.075073	0.118922	0.0599068	0.0296838	0.0956161	0.0155741	0.0775791	0.0456171	0.185215	0.129091	0.119231	0.0832925	0.217623	0.0261632	0.0186462	0.170499	0.0410134	0.143844	0.0658757	0.0192476	0.0110198	0.0585586	0.113511	0.316711	0.0636951	0.436504	0.403746	0.741741	1.08332	1.77119	0.141781	0.27114	0.177587	0.409492	3.38088
8910	-171.373	0	-171.373	8.74604	0.107698	0.0175605	0.017917	0.00089877	0.208524	0.0539316	0.33166	0.114363	0.00376848	0.00373557	0.298663	0.0416066	0.010291	0.0947596	0.131978	0.0858689	0.161935	0.187371	0.0748431	0.058504	0.0950355	0.279256	0.390512	0.239367	0.118922	0.0599068	0.290148	0.0813673	0.0177344	0.0354994	0.164436	0.000705116	0.0912318	0.128187	0.0193503	0.217623	0.054205	0.0471229	0.0176893	0.0410134	0.143844	0.0220767	0.0482264	0.266708	0.0359562	0.0305013	0.434789	0.085119	0.146926	0.608776	0.860171	1.07498	1.45608	0.0672265	0.236659	0.232556	0.463559	4.60934
8920	-167.048	0	-167.048	19.6922	0.0275645	0.037235	0.0688891	0.0062334	0.121902	0.011182	0.551283	0.0583691	0.00376848	0.00222896	0.0141835	0.0416066	0.0349146	0.119027	0.0675092	0.0164986	0.0299681	0.18766	0.0450038	0.1239	0.0950355	0.279256	0.0651274	0.229774	0.118922	0.0419634	0.148933	0.0779226	0.00140464	0.0251959	0.0128119	0.352283	0.0912318	0.0288502	0.100414	0.0621899	0.0344818	0.0123452	0.119665	0.0410134	0.143844	0.0220767	0.00645885	0.278905	0.0205143	0.073468	0.139147	0.115673	0.372293	0.729854	0.913075	1.058	1.29907	0.143928	0.119866	0.260684	0.475523	3.68013
8930	-158.383	0	-158.383	22.6222	0.111835	0.037235	0.342426	0.0187016	0.0125862	0.0231598	0.485964	0.0778377	0.0666024	0.0301879	0.0403265	0.000148016	0.0966121	0.111726	0.0675092	0.000270954	0.194006	0.18766	0.03546	0.1239	0.159183	0.180833	0.0146284	0.11562	0.0117336	0.0272779	0.0447225	0.1027	0.000160597	0.0441839	0.0149925	0.0761295	0.0912318	0.0305893	0.160406	0.0621899	0.0425782	0.0722517	0.119665	0.0410134	0.143844	0.0184461	0.0268745	0.0549249	0.0136448	0.0326684	0.319912	0.0644149	0.514435	0.746836	0.919713	1.05509	1.27836	0.190601	0.279614	0.130082	0.399703	3.66541
8940	-164.007	0	-164.007	7.12081	0.307017	0.0710269	0.0339886	0.0315775	0.0199427	0.0160381	0.446379	0.0778377	0.0401167	0.0301879	0.168031	0.00386192	0.229997	0.00907332	0.106	0.0298548	0.580578	0.18766	0.03546	0.1239	0.16333	0.0739816	0.145481	0.0396844	0.0359508	0.0245367	0.0240071	0.0648757	0.031561	0.0193836	0.0926365	0.00576478	0.20578	0.21081	0.234805	0.0621899	0.0425782	0.0722517	0.0202069	0.040507	0.143844	0.153695	0.0268745	0.0111072	0.239823	0.0421555	0.302918	0.235888	0.168108	0.571783	0.841822	1.07867	1.50772	0.156628	0.231893	0.303091	0.308389	4.48326
8950	-160.972	0	-160.972	3.7205	0.247345	0.0710269	0.049423	0.0782298	0.0199427	0.0471442	0.446379	0.0778377	0.0401167	0.017544	0.00697662	0.0210134	0.00821893	0.0513396	0.106	0.103965	0.0454957	0.0198299	0.0697364	0.0499331	0.160758	0.234388	0.145481	0.0396844	0.0359508	0.0245367	0.0201012	0.121747	0.0934792	0.074335	0.0594232	0.140707	0.430053	0.19345	0.0652429	0.0621899	0.0296139	0.100967	0.204554	0.122928	0.143844	0.126505	0.0766192	0.00277733	0.077482	0.0383388	0.384551	0.102099	0.394752	0.438316	0.764953	1.08433	1.7124	0.142597	0.388102	0.220132	0.249169	4.28406
8960	-160.513	0	-160.513	9.46435	0.159791	0.0240374	0.049423	0.00740778	0.0199427	0.0471442	0.187597	0.230788	0.132559	0.017544	0.04031	0.0210134	0.0961969	0.0513396	0.0348852	0.0636313	0.0902946	0.0994243	0.00638511	0.0499331	0.0752185	0.234388	0.0468282	0.277193	0.139016	0.0245367	0.0493358	0.121747	0.00177163	0.074335	0.0594232	0.140707	0.430053	0.19345	0.0134424	0.0514589	0.0125405	0.16272	0.0116319	0.122928	0.228916	0.0909029	0.108547	0.00235595	0.150839	0.013757	0.356704	0.0366357	0.439709	0.622281	0.866596	1.07344	1.43768	0.197505	0.233961	0.234989	0.333545	4.10074
8970	-164.667	0	-164.667	17.5091	0.0501511	0.00662622	0.049423	0.0106243	0.0199427	0.116383	0.566195	0.120547	0.0126714	0.017544	0.04031	0.252313	0.0961969	0.0513396	0.195783	0.0144302	0.0609726	0.0994243	0.00638511	0.206231	0.0547921	0.0662691	0.0456472	0.277193	0.0817767	0.187969	0.0299674	0.102047	0.0450205	0.0781905	0.0594232	0.140707	0.274625	0.0864521	0.0426165	0.00232436	0.0251074	0.0349218	0.0847946	0.0747527	0.472366	0.0182604	0.038485	0.00130016	0.10828	0.00759195	0.35191	0.0202178	0.5107	0.71467	0.906987	1.06049	1.31785	0.126978	0.272296	0.166155	0.434572	4.3172
8980	-176.163	0	-176.163	2.63572	0.0860541	0.300487	0.049423	0.106173	0.0363915	0.0694527	0.576127	0.0980224	0.0288303	0.287525	0.149644	0.014146	0.0123129	0.0513396	0.28864	0.156578	0.0609878	0.0994243	0.142243	0.132455	0.322166	0.0662691	0.0700175	0.277193	0.111935	0.0121197	0.0844015	0.102047	0.0849794	0.00414302	0.0594232	0.140707	0.274625	0.0864521	0.214938	0.310038	0.0251074	0.101208	0.00536665	0.224824	0.155529	0.285652	0.0139995	0.0978802	0.0165874	0.00465504	0.215775	0.220851	0.444251	0.358958	0.709131	1.08001	1.8519	0.0653997	0.221376	0.314187	0.399037	5.7794
8990	-163.281	0	-163.281	22.5976	0.0482843	0.02989	0.0220075	0.0203881	0.0363915	0.0694527	0.433771	0.0980224	0.131332	0.00846385	0.0904392	0.00231439	0.0348752	0.0422995	0.28864	0.099544	0.480285	0.0627112	0.0250662	0.132455	0.322166	0.0434693	0.0887622	0.0311771	0.00322289	0.233733	0.11099	0.106664	0.0849794	0.0490559	0.205804	0.0744645	0.0807491	0.17209	0.214938	0.184568	0.00190081	0.0496956	0.0213702	0.0263913	0.155529	0.106748	0.000494061	0.0285684	0.00484138	0.0345149	0.667957	0.0818429	0.182275	0.746706	0.919663	1.05512	1.27851	0.168945	0.26338	0.131027	0.436649	4.5256
9000	-166.156	0	-166.156	10.0849	0.287532	0.02989	0.07138	0.036634	0.0363915	0.0694527	0.363473	0.0980224	0.10022	0.239722	0.127163	0.00060712	0.0335966	0.0422995	0.0774624	0.0258226	0.0290171	0.0627112	0.0250662	0.132455	0.259715	0.119624	0.404347	0.076823	0.0133413	0.00939661	0.00437069	0.106664	0.186588	0.0881658	0.0937254	0.229074	0.0807491	0.0585858	0.0546639	0.0300172	0.00190081	0.153741	0.0834214	0.149012	0.142161	0.101669	0.0548458	0.110993	0.0742109	0.0164233	0.49487	0.179586	0.123917	0.632867	0.871534	1.07216	1.42343	0.0870967	0.289319	0.143931	0.479653	4.39152
9010	-145.955	0	-145.955	20.0498	0.0707709	0.02989	0.0217715	0.036634	0.0363915	0.0146614	0.39965	0.0602166	0.0916063	0.000153494	0.127163	0.0367111	0.0335966	0.0422995	0.0472208	0.0487035	0.222774	0.0114095	0.0250662	0.027021	0.00708045	0.119624	0.116316	0.076823	0.0997743	0.00806991	0.00876727	0.0468789	0.00945902	0.0965007	0.056778	0.169963	0.250323	0.040807	0.0314708	0.163621	0.214372	0.0093535	0.023317	0.056164	0.142161	0.101669	0.0345972	0.104923	0.00795436	0.00176035	0.344141	0.122497	0.418723	0.732115	0.913969	1.05762	1.2963	0.202132	0.310855	0.164924	0.322089	3.2676
9020	-159.006	0	-159.006	9.38152	0.0427341	0.0340914	0.141403	0.036634	0.0421527	0.283804	0.20554	0.140752	0.143384	0.153249	0.041544	0.0367111	0.0157469	0.0674021	0.119694	0.0487035	0.301362	0.0298261	0.0250662	0.027021	0.0173097	0.00977428	0.0426327	0.0135002	0.0997743	0.00806991	0.0456174	0.0136076	0.0654823	0.038296	0.151695	0.169963	0.142566	0.148961	0.073022	0.0164579	0.265828	0.0274774	0.168511	0.171558	0.162969	0.101669	0.0609281	0.042433	0.0626315	0.000711921	0.189663	0.308009	0.396552	0.620796	0.865896	1.07361	1.4397	0.264402	0.163787	0.285311	0.286499	3.95249
9030	-153.274	0	-153.274	19.2645	0.00483692	0.0215115	0.0166695	0.036634	0.0752341	0.273683	0.20554	0.0830798	0.143384	0.0265347	0.041544	0.310429	0.117511	0.125585	0.0678478	0.0487035	0.0995807	0.016426	0.0991737	0.027021	0.140273	0.0226766	0.0426327	0.0634649	0.0997743	0.00386015	0.0189699	0.0292017	0.101723	0.0298494	0.151695	0.169963	0.0884673	0.148961	0.073022	0.0341124	0.0780224	0.00624962	0.00813294	0.00630388	0.13755	0.131046	0.0207668	0.0502247	0.0279346	0.000317527	0.380335	0.187393	0.353795	0.727073	0.911971	1.05846	1.3025	0.183722	0.179188	0.157799	0.47929	3.44765
9040	-150.506	0	-150.506	19.2645	0.0669815	0.0471349	0.0166695	0.0100214	0.00261163	0.273683	0.0969504	0.0686075	0.0515993	0.021456	0.0244333	0.00514824	0.117511	0.125585	0.043653	0.008496	0.138653	0.016426	0.00179245	0.116387	0.0261116	0.0829088	0.263674	0.166759	0.0179704	0.0384825	0.104937	0.0159926	0.00232255	0.0013784	0.146923	0.185208	0.0884673	0.056012	0.0040941	0.015919	0.29854	0.133514	0.000519558	0.0642478	0.408377	0.209538	0.0518211	0.0829618	0.0402946	0.000458022	0.467421	0.114046	0.294819	0.727073	0.911971	1.05846	1.3025	0.213595	0.350585	0.162467	0.273353	3.63752
9050	-148.951	0	-148.951	12.3439	0.0573736	0.0551869	0.103831	0.027524	0.00631267	0.0454982	0.713583	0.217391	0.0515993	0.002467	0.0244333	0.00514824	0.0995737	0.137433	0.0450198	0.0776021	0.0360825	0.0552084	0.00179245	0.116387	0.0108541	0.117222	0.105842	0.157081	0.0365077	0.0208713	0.104937	0.00486392	0.00232255	0.0217851	0.0188496	0.185208	0.0884673	0.101337	0.0040941	0.0153937	0.29854	0.0930561	0.0304486	0.0642478	0.0339446	0.209538	0.022234	0.0396828	0.022522	0.000256004	0.351791	0.298284	0.287464	0.664921	0.885981	1.06796	1.38113	0.216152	0.184486	0.258406	0.340956	3.62709
9060	-155.328	0	-155.328	13.8411	0.10819	0.0859714	0.083708	0.0320959	0.00505831	0.0467371	0.384216	0.0734231	0.0515993	0.0588565	0.0244333	0.00975488	0.0767068	0.0440354	0.0463653	0.0599162	0.127907	0.040773	0.0615918	0.0433686	0.0802287	0.105496	0.0453318	0.157081	0.010422	0.00574332	0.0208709	0.00557746	0.0629072	0.00286105	0.00159431	0.305139	0.293383	0.101337	0.324131	0.256026	0.344936	0.00619305	0.0105346	0.0822757	0.178468	0.110596	0.116697	0.149165	0.0566866	5.64644e-05	0.39303	0.190629	0.210433	0.681989	0.893376	1.06553	1.35911	0.145137	0.286365	0.14143	0.427069	4.09254
