Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	TL
260	-22044.7	-21973.7	-70.963	1.21073	0.589564	0.625289	1.23647	0.76738	0.302137	0.769307	7.13046e-05	0.975806	0.194835	0.419922	0.00315391	0.641177	0.362727	0.39156	0.147012	0.502114	0.487769	0.053647	0.0455672	0.469958	10.1962
270	-22053.2	-21980.8	-72.3612	1.08104	0.483377	0.687088	1.39491	0.933733	0.338623	0.882571	0.00614692	0.796296	0.227476	0.33118	0.00272874	0.583651	0.362727	0.402577	0.140259	0.521102	0.669436	0.0593762	0.0931436	0.338568	10.336
280	-22048.8	-21977.9	-70.8648	1.24889	0.486215	0.527966	1.17079	0.97494	0.264584	0.855971	0.00186149	0.941024	0.163524	0.48132	0.00679893	0.609905	0.257272	0.415095	0.177355	0.358659	0.581003	0.0490748	0.127583	0.486542	10.1864
290	-22047.6	-21973.7	-73.8903	1.17885	0.682531	0.542082	1.36952	0.975415	0.235842	1.00812	0.000750749	0.865817	0.158533	0.424385	0.00647953	0.599344	0.227897	0.417856	0.279234	0.428558	0.597826	0.0574261	0.123392	0.309076	10.4889
300	-22047.8	-21974.3	-73.5001	1.25257	0.623555	0.72626	1.20447	0.826643	0.27421	0.858719	0.0012763	0.865102	0.181027	0.503949	0.00224155	0.639035	0.227897	0.38505	0.0873099	0.639088	0.519485	0.183812	0.0491048	0.399111	10.4499
310	-22045.9	-21970.7	-75.125	1.31031	0.627289	0.563561	1.03588	0.931208	0.308808	0.989562	0.00242517	0.96034	0.172491	0.453541	0.00365199	0.69867	0.327176	0.409569	0.0985975	0.487462	0.540787	0.0982827	0.193675	0.399111	10.6124
320	-22046.9	-21974.2	-72.6504	1.30594	0.669201	0.575119	1.11999	0.772334	0.26584	1.0933	0.00261005	0.875485	0.159787	0.424664	0.000890437	0.624965	0.278502	0.440918	0.101489	0.524628	0.433908	0.131307	0.19547	0.368577	10.3649
330	-22049.5	-21975.9	-73.6534	1.1024	0.55207	0.730327	1.09707	1.01018	0.233835	0.938081	0.00185508	0.881337	0.19427	0.498258	0.00085247	0.653726	0.380148	0.426986	0.101489	0.600731	0.450179	0.114669	0.0864561	0.410313	10.4652
340	-22047.1	-21976.5	-70.6815	1.33496	0.619296	0.531806	1.14593	0.892514	0.283265	0.798581	0.00596813	0.809677	0.166718	0.416546	0.00134994	0.686105	0.272994	0.445905	0.166242	0.43311	0.569459	0.0742469	0.0605174	0.452865	10.168
350	-22052.1	-21986.4	-65.7552	1.05227	0.63541	0.642271	1.09122	0.786886	0.300386	0.940616	0.00248946	0.833484	0.167453	0.367783	0.00167846	0.473357	0.34894	0.396613	0.178243	0.43311	0.432049	0.0105439	0.206125	0.374488	9.67542
360	-22053.1	-21980.2	-72.911	1.21512	0.516446	0.513189	1.19493	0.799352	0.312075	0.896602	0.00365056	0.997818	0.22682	0.458114	0.00332946	0.668018	0.353852	0.376238	0.0624335	0.634681	0.581152	0.0168089	0.260284	0.300079	10.391
370	-22052	-21977.5	-74.557	1.30531	0.597613	0.681555	1.22564	1.05073	0.248207	0.785027	0.00431645	0.972248	0.160119	0.354815	0.00248981	0.674439	0.188167	0.398806	0.1677	0.385235	0.569602	0.12368	0.156315	0.503579	10.5556
380	-22050.9	-21973.3	-77.6562	1.47882	0.553203	0.722488	1.10289	0.946459	0.257547	1.07726	0.0025814	0.851628	0.134513	0.476231	0.00201539	0.647892	0.425708	0.445433	0.0620814	0.443508	0.715531	0.0704593	0.0704169	0.378847	10.8655
390	-22048.8	-21974.9	-73.8853	1.08664	0.562613	0.632676	1.29458	0.897824	0.242421	0.980958	0.00279818	0.950997	0.174463	0.469216	0.00023595	0.617358	0.118021	0.456189	0.081989	0.496733	0.541045	0.125262	0.25571	0.500699	10.4884
400	-22049	-21976.6	-72.4212	1.15887	0.509315	0.577942	1.37154	0.897824	0.336994	0.983904	0.00324892	0.800825	0.188083	0.404237	0.00267543	0.609995	0.108166	0.39463	0.161789	0.509442	0.635404	0.0644007	0.147051	0.475693	10.342
410	-22052.8	-21982.1	-70.6194	1.04313	0.443674	0.572408	1.36124	0.943115	0.278307	0.970407	0.00202049	0.801067	0.175564	0.373284	0.00166862	0.466522	0.201426	0.42528	0.136226	0.488776	0.628506	0.212548	0.111312	0.525356	10.1618
420	-22045.1	-21973.4	-71.6637	1.22795	0.614358	0.630081	1.23903	0.905823	0.285842	0.879639	0.00628019	0.934961	0.14875	0.434413	0.00297868	0.619962	0.338046	0.447626	0.176453	0.413879	0.452225	0.0748279	0.0297222	0.403422	10.2663
430	-22049.2	-21976.8	-72.4216	1.15443	0.577483	0.749363	1.08786	0.949027	0.233658	1.02581	0.00369831	0.902947	0.169194	0.423769	0.0055446	0.636381	0.221156	0.445184	0.0874207	0.369946	0.563307	0.189288	0.103719	0.442869	10.3421
440	-22055	-21981.3	-73.642	1.21094	0.813258	0.524311	1.32793	0.968989	0.278723	1.00768	0.00253136	0.784388	0.200583	0.463128	0.00906827	0.621716	0.352324	0.385357	0.108922	0.494421	0.473861	0.105637	0.166184	0.164145	10.4641
450	-22043.3	-21971.2	-72.1338	1.25287	0.636468	0.635044	1.08336	0.863753	0.272046	0.781245	7.32261e-05	0.841251	0.164652	0.43358	0.00403375	0.685184	0.298755	0.434724	0.125846	0.54926	0.624727	0.122275	0.166602	0.337524	10.3133
460	-22051.6	-21982.4	-69.261	1.04318	0.514699	0.676625	1.02691	0.925759	0.339687	0.997492	0.00192889	0.784541	0.134467	0.381404	0.00550573	0.638625	0.289653	0.443386	0.103752	0.29333	0.659828	0.148545	0.215512	0.401167	10.026
470	-22049.3	-21975.4	-73.92	1.18049	0.517115	0.691339	1.1381	1.0027	0.340596	1.07368	0.00107884	0.877055	0.178312	0.444113	0.0043307	0.64565	0.137428	0.412522	0.1353	0.532777	0.613054	0.148545	0.208077	0.209634	10.4919
480	-22049.2	-21976.4	-72.8284	1.12024	0.554909	0.697146	1.23639	0.890159	0.284121	1.20343	0.00028828	0.863641	0.148131	0.43929	0.00213506	0.506995	0.215927	0.447637	0.285136	0.465643	0.495408	0.115685	0.121459	0.288979	10.3827
490	-22053.1	-21976.9	-76.1492	1.31095	0.597807	0.730695	1.32011	0.974523	0.235722	0.915178	0.00112203	0.962606	0.125635	0.45732	0.00202499	0.542556	0.198835	0.467605	0.371195	0.409304	0.582603	0.019291	0.11134	0.378401	10.7148
500	-22052.9	-21980.2	-72.6686	1.14146	0.543286	0.600436	1.2631	0.924544	0.314345	0.995379	0.00119647	0.93972	0.163471	0.404333	0.00593392	0.651968	0.212989	0.450849	0.256249	0.623788	0.470114	0.0624887	0.179999	0.161111	10.3668
510	-22046.7	-21972.8	-73.8844	1.07109	0.645078	0.720955	1.23532	0.976785	0.366501	0.922237	0.000759131	0.941412	0.20717	0.447949	0.00377566	0.656516	0.144501	0.406826	0.0884943	0.428164	0.465965	0.115429	0.234313	0.409098	10.4883
520	-22051.6	-21980.5	-71.1346	1.0198	0.590704	0.516079	1.37299	0.912094	0.227022	0.971973	0.00160966	0.745783	0.194002	0.523218	0.00275844	0.618164	0.399384	0.424869	0.0129381	0.566113	0.484968	0.15435	0.141811	0.33273	10.2134
530	-22048.5	-21973.1	-75.3841	1.16251	0.626953	0.506331	1.32873	0.955172	0.269676	1.03546	0.00237411	1.04203	0.209985	0.448885	0.00191823	0.585101	0.195781	0.379534	0.0688281	0.429576	0.584614	0.15753	0.0657235	0.581587	10.6383
540	-22048.4	-21978.8	-69.6273	1.2102	0.554001	0.638672	1.30431	0.737485	0.240151	0.87579	0.00220601	0.84798	0.157584	0.479804	0.00399154	0.600972	0.388439	0.425472	0.117455	0.369796	0.52335	0.127751	0.0403853	0.416839	10.0626
550	-22050.2	-21976.5	-73.7283	1.03363	0.761242	0.60894	1.3404	0.959388	0.304186	0.937089	0.00323937	0.883155	0.192498	0.44874	0.00138598	0.509085	0.25402	0.373461	0.145239	0.530055	0.37851	0.16728	0.260394	0.380801	10.4727
560	-22048.5	-21973	-75.5333	1.33311	0.657916	0.606009	1.26076	0.969735	0.303993	0.91628	0.0022797	0.926539	0.153862	0.413377	0.0050093	0.675922	0.257232	0.479543	0.137035	0.328949	0.549964	0.0437563	0.25236	0.379601	10.6532
570	-22046.7	-21974.5	-72.1988	1.22811	0.513652	0.716706	1.21673	0.954807	0.328298	0.805918	0.00086475	1.00641	0.125384	0.459399	0.00367716	0.596624	0.257232	0.46503	0.136151	0.346648	0.458194	0.187317	0.0516736	0.460958	10.3198
580	-22052.2	-21979.3	-72.9053	1.39819	0.554858	0.632935	1.28936	1.00362	0.351402	0.889211	0.00264684	0.849311	0.158712	0.293358	0.00336853	0.686028	0.220434	0.411719	0.030956	0.459004	0.407088	0.203951	0.0478502	0.496421	10.3904
590	-22045.8	-21971.9	-73.8363	1.25042	0.520808	0.802531	1.27097	0.834928	0.28062	0.889211	0.000433642	0.968621	0.176118	0.420579	0.00577348	0.597321	0.265216	0.394238	0.0549526	0.510797	0.589202	0.202096	0.146433	0.302251	10.4835
600	-22058.5	-21982.7	-75.7447	1.11702	0.580407	0.648862	1.23074	0.766497	0.242561	0.861289	0.000537985	1.17932	0.238279	0.486205	0.0051175	0.496578	0.265216	0.344103	0.130196	0.501174	0.743826	0.258715	0.215664	0.362063	10.6744
610	-22055.4	-21975.9	-79.5431	1.24604	0.67617	0.794957	1.19208	1.07971	0.352849	1.0261	0.00131545	1.05634	0.184465	0.425472	0.00505631	0.559831	0.265216	0.436811	0.0496479	0.43676	0.499658	0.255905	0.114712	0.395118	11.0542
620	-22058.2	-21988	-70.2183	1.1155	0.606649	0.755402	0.975637	0.871377	0.333196	0.762268	0.00698086	0.839822	0.144118	0.431151	0.00288549	0.510058	0.269295	0.418653	0.0472243	0.607701	0.520658	0.34123	0.213059	0.348857	10.1217
630	-22047.7	-21973.9	-73.804	1.1155	0.633378	0.721858	1.20077	0.996009	0.28762	0.876133	0.00647678	0.89312	0.202961	0.47457	0.000672975	0.681334	0.393735	0.386401	0.0259198	0.405382	0.51328	0.173362	0.103333	0.38848	10.4803
640	-22048.8	-21974.3	-74.4691	1.40308	0.579887	0.645208	1.13424	0.889886	0.28504	0.937784	0.00431188	0.919977	0.211306	0.42033	0.00247889	0.615136	0.300703	0.342631	0.0577574	0.512493	0.685603	0.125403	0.0626691	0.410887	10.5468
650	-22044.6	-21969.2	-75.3371	1.2729	0.597261	0.632481	1.19135	0.880212	0.286252	0.963786	0.00248761	1.11988	0.166364	0.418383	0.00344923	0.615136	0.370926	0.426938	0.124558	0.530191	0.510673	0.0251039	0.12688	0.36839	10.6336
660	-22050.2	-21977.7	-72.4324	1.12725	0.714446	0.603803	1.18754	0.906899	0.24787	0.867518	0.00407658	0.991376	0.201095	0.454188	0.0033015	0.640252	0.264918	0.369992	0.225532	0.357315	0.474843	0.0810627	0.0666007	0.553266	10.3431
670	-22047	-21970.4	-76.6017	1.2647	0.653268	0.612499	1.26554	1.02964	0.31498	0.960901	0.00415964	0.935553	0.200781	0.422973	0.000140844	0.653689	0.264918	0.384682	0.0800549	0.577728	0.538848	0.0590071	0.209308	0.326693	10.7601
680	-22052	-21978.5	-73.5126	1.0839	0.667842	0.638264	1.07127	1.09787	0.27666	0.985727	0.000280971	0.774202	0.169698	0.452771	0.00571457	0.650421	0.368808	0.448583	0.0708423	0.559978	0.554684	0.0706857	0.22237	0.280581	10.4512
690	-22051.3	-21984	-67.2912	1.16478	0.646422	0.630373	1.04677	0.721857	0.258242	0.736692	0.00145339	0.907629	0.119857	0.458694	0.00608828	0.725189	0.348631	0.448301	0.0285792	0.50539	0.537771	0.068612	0.117866	0.349825	9.82902
700	-22046.4	-21972.3	-74.0343	1.21873	0.6976	0.676338	1.1299	0.990166	0.303812	0.859127	0.000843332	0.947179	0.139597	0.440259	0.00353535	0.639972	0.326997	0.441773	0.0757066	0.373487	0.555954	0.143335	0.041271	0.497739	10.5033
710	-22053.4	-21980.2	-73.1928	1.01496	0.469726	0.745341	1.26737	0.984033	0.353056	0.838111	0.000121848	0.947597	0.195521	0.357326	0.00353535	0.638589	0.291479	0.375404	0.183301	0.570316	0.562832	0.164786	0.0658038	0.389975	10.4192
720	-22056	-21979.9	-76.0989	1.0997	0.688333	0.59983	1.25387	1.02236	0.182005	1.07334	0.00267952	0.916953	0.183974	0.490951	0.00353535	0.73987	0.412197	0.375404	0.00934811	0.601599	0.682693	0.0676724	0.0421712	0.261304	10.7098
730	-22051.5	-21977.2	-74.3461	1.3244	0.647887	0.758455	1.21358	0.911204	0.251185	0.790857	0.00134818	0.916953	0.153837	0.523344	0.0027251	0.539989	0.442817	0.478373	0.00427033	0.469514	0.60634	0.123801	0.0395255	0.334101	10.5345
740	-22048.5	-21975.4	-73.0588	1.04583	0.6743	0.596691	1.21502	0.866173	0.285861	1.1075	0.00155047	0.908647	0.217809	0.411501	0.00334606	0.539345	0.328633	0.375716	0.0019185	0.377394	0.555907	0.275324	0.17487	0.442436	10.4058
750	-22050	-21976	-74.0614	1.11714	0.608282	0.693134	1.28348	0.970732	0.312685	0.910906	0.0033201	0.903664	0.209114	0.451261	0.000342952	0.478113	0.328633	0.384096	0.0127974	0.466532	0.694406	0.30487	0.0734028	0.299124	10.506
760	-22049.7	-21974	-75.6818	1.25648	0.618758	0.647302	1.2146	0.87474	0.256102	1.05566	0.0033201	0.976261	0.193238	0.416624	0.00560744	0.473143	0.241681	0.401042	0.0492011	0.519281	0.488113	0.347269	0.158087	0.471578	10.6681
770	-22055.8	-21981.7	-74.0257	1.16531	0.588092	0.724745	1.20849	0.998861	0.280973	0.951093	0.000356648	1.14305	0.198636	0.407032	0.00398237	0.456433	0.204338	0.41021	0.223121	0.392024	0.384112	0.277099	0.12762	0.356886	10.5025
780	-22052.3	-21977.9	-74.4376	1.25264	0.503781	0.571899	1.1946	1.12286	0.240197	0.976289	0.00185873	1.01442	0.202228	0.486556	0.00231769	0.68332	0.243125	0.392226	0.11388	0.463659	0.400734	0.201801	0.0921824	0.383085	10.5437
790	-22047.1	-21973	-74.0674	1.33182	0.567055	0.703394	1.1217	0.784188	0.322164	0.997699	0.000624049	0.852804	0.181496	0.444335	0.00478277	0.642579	0.189186	0.456454	0.0415238	0.527256	0.592908	0.189769	0.200941	0.353956	10.5066
800	-22052.7	-21980.5	-72.251	0.984088	0.64736	0.728515	1.16381	0.849932	0.279599	0.87823	0.00455857	0.918082	0.134672	0.469436	0.00244159	0.631274	0.249649	0.432469	0.118686	0.529628	0.629383	0.0239214	0.250013	0.399254	10.325
810	-22047.9	-21974.4	-73.5386	1.2771	0.511937	0.750282	1.15696	0.790097	0.251217	0.989455	0.00129204	0.982538	0.225065	0.461503	0.00383486	0.621896	0.214561	0.36512	0.068852	0.549	0.622443	0.143174	0.214358	0.253075	10.4538
820	-22046.2	-21972.6	-73.6226	1.24794	0.595096	0.635081	1.2912	0.904958	0.307112	0.867521	0.000217961	0.905633	0.174609	0.474794	0.00167706	0.531068	0.363716	0.437904	0.150639	0.512313	0.557102	0.0610735	0.156668	0.285837	10.4622
830	-22046.8	-21971.4	-75.4165	1.14801	0.661881	0.628557	1.17448	0.962343	0.231402	0.85309	0.00261719	1.00068	0.186335	0.472647	0.0039455	0.662755	0.469217	0.425943	0.0536852	0.519654	0.617627	0.0993548	0.0744066	0.392927	10.6416
840	-22058.5	-21982.1	-76.3432	1.26739	0.729639	0.598812	1.06363	1.01123	0.240861	0.948359	0.0042177	1.1115	0.170629	0.517952	0.000932529	0.447656	0.285584	0.443191	0.0742137	0.371197	0.682095	0.215921	0.0550207	0.494196	10.7342
850	-22049.8	-21975.3	-74.5067	1.20889	0.621373	0.623546	1.45816	0.847062	0.272838	0.997672	0.00409912	0.839078	0.190666	0.396706	0.00165135	0.508874	0.285584	0.385775	0.0729157	0.515232	0.533574	0.373726	0.0333878	0.379753	10.5506
860	-22051.8	-21977.1	-74.7512	1.18194	0.551613	0.612872	1.40214	0.956289	0.238766	1.10585	0.00053271	0.800673	0.14896	0.429022	0.00526515	0.430394	0.125702	0.438604	0.0928478	0.55703	0.541659	0.436177	0.12882	0.389855	10.575
870	-22048.7	-21976.1	-72.6139	1.36187	0.596423	0.760021	1.14334	0.865603	0.345206	0.819813	0.000644318	0.882135	0.159042	0.358314	0.00460962	0.572848	0.168171	0.430721	0.098749	0.454882	0.49121	0.280638	0.255897	0.311147	10.3613
880	-22055.7	-21982.6	-73.1284	1.25824	0.580053	0.684793	1.48718	0.857286	0.336193	0.787072	0.00597863	0.977292	0.180719	0.488795	0.000341959	0.568804	0.14117	0.448048	0.0224211	0.40323	0.52231	0.167539	0.167124	0.32815	10.4127
890	-22046.9	-21975	-71.9567	1.28059	0.626647	0.60392	1.30819	0.953134	0.332647	0.961388	0.000834063	0.789332	0.161526	0.336908	0.00263793	0.627094	0.213741	0.395444	0.111975	0.475476	0.623187	0.0521921	0.096169	0.342541	10.2956
900	-22051.1	-21977.2	-73.8589	1.00545	0.637677	0.613484	1.34326	0.982423	0.316378	0.689485	0.00295796	0.98233	0.171166	0.423134	0.00173876	0.752038	0.346197	0.402764	0.110996	0.412128	0.674325	0.0889393	0.0464032	0.482516	10.4858
910	-22048.9	-21974.3	-74.5903	1.00911	0.572956	0.689674	1.33411	0.954815	0.304891	0.881762	0.00295796	0.881431	0.168203	0.368401	0.00377043	0.636201	0.539668	0.431201	0.0536367	0.459668	0.642693	0.0988741	0.196142	0.328764	10.5589
920	-22049.8	-21975.9	-73.9527	1.26835	0.572956	0.69933	1.19793	0.880277	0.293584	0.945287	0.00506657	0.762379	0.161303	0.360266	0.00182744	0.569006	0.43023	0.413135	0.120404	0.44239	0.613422	0.169403	0.238588	0.350042	10.4952
930	-22052.9	-21981	-71.835	1.06166	0.590645	0.667008	1.23861	1.01741	0.293794	0.954829	0.000505577	0.929075	0.199266	0.439109	0.00102486	0.757276	0.238983	0.348703	0.0752691	0.360106	0.585685	0.0104157	0.140158	0.373864	10.2834
940	-22048	-21977.2	-70.7995	1.19721	0.680576	0.585399	1.04682	0.915463	0.263217	0.918326	0.00292654	0.954726	0.160278	0.382277	0.000874527	0.751856	0.261055	0.414248	0.0930238	0.4163	0.516287	0.0652883	0.24546	0.30824	10.1799
950	-22048.4	-21975.2	-73.1511	1.19721	0.719154	0.512714	1.20483	0.807829	0.293934	0.968989	0.000656869	0.878005	0.241402	0.514743	0.00454385	0.593601	0.254672	0.354942	0.117162	0.537824	0.647871	0.11038	0.0987823	0.355758	10.415
960	-22049.5	-21977	-72.497	1.26637	0.658224	0.525089	1.55391	0.840831	0.256353	0.74369	0.00238865	0.88076	0.176659	0.467376	0.00454385	0.570281	0.362806	0.410984	0.169575	0.488039	0.541984	0.0270837	0.0986316	0.304028	10.3496
970	-22046.5	-21976.6	-69.9056	1.09498	0.675396	0.677208	1.24827	0.878109	0.201676	0.839398	0.00153312	0.814194	0.161736	0.482838	0.00523916	0.564076	0.251043	0.41022	0.229914	0.461093	0.486218	0.116148	0.191905	0.299261	10.0905
980	-22056	-21985.3	-70.7053	1.16435	0.634174	0.640605	1.0306	1.04313	0.271839	1.03823	0.000934314	0.722031	0.259831	0.444644	0.0060754	0.50298	0.328487	0.35153	0.161363	0.373945	0.484745	0.116148	0.134042	0.460755	10.1704
990	-22053.5	-21980.1	-73.4408	1.01971	0.578737	0.75044	1.16461	0.877074	0.214724	0.810704	0.00383534	0.948998	0.212084	0.466764	0.00108858	0.668766	0.387257	0.443653	0.129055	0.442288	0.570121	0.020154	0.220013	0.513907	10.444
1000	-22047.8	-21973.8	-73.9849	1.08704	0.557635	0.733276	1.19173	1.00423	0.230094	1.0179	0.000337833	0.888325	0.170352	0.438498	0.00587303	0.646665	0.387257	0.426114	0.178674	0.359609	0.58078	0.0133928	0.0450191	0.53558	10.4984
1010	-22052.2	-21977.8	-74.4434	1.25104	0.653794	0.540788	1.0744	0.834304	0.250408	1.06188	0.000988072	0.883661	0.178666	0.46775	0.00616629	0.682708	0.395324	0.397407	0.121953	0.454908	0.518072	0.0461806	0.12811	0.595729	10.5442
