Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	TL
5630	-22120	-22042	-78.0346	1.11534	0.518626	0.702638	1.3516	0.959837	0.328256	0.830347	0.00165111	1.03426	0.135079	0.425544	0.00550753	0.453264	0.087191	0.0543103	0.458702	0.778024	0.0686824	0.398224	0.736523	0.459762	10.9034
5640	-22123.1	-22051	-72.1514	1.09747	0.65343	0.669342	1.36493	0.837915	0.270334	0.70488	0.000391047	0.907222	0.138008	0.336865	0.0044151	0.405068	0.117571	0.227008	0.618995	0.578235	0.140751	0.192422	0.591214	0.458582	10.315
5650	-22121.1	-22047	-74.1221	1.20298	0.713436	0.669342	1.36493	0.832969	0.281543	0.860518	0.00289342	0.936643	0.145437	0.47821	0.00507467	0.418625	0.119422	0.104055	0.440996	0.531921	0.102045	0.191249	0.656701	0.453128	10.5121
5660	-22122.7	-22047	-75.6979	1.17498	0.674263	0.568895	1.42532	0.868846	0.270744	0.874663	0.00118041	0.855234	0.111379	0.382254	0.00229742	0.424451	0.215615	0.120194	0.411243	0.631617	0.082157	0.355688	0.745495	0.473183	10.6697
5670	-22120.3	-22043	-77.3557	1.32396	0.710682	0.589516	1.2732	0.878396	0.269652	1.03417	0.00170264	0.749343	0.157203	0.492319	0.00055742	0.33083	0.131523	0.166966	0.481151	0.541917	0.170062	0.453618	0.64233	0.436372	10.8355
5680	-22124.3	-22050	-74.3166	1.34639	0.671252	0.482996	1.22091	0.873173	0.363453	0.983492	0.00245193	0.711076	0.156952	0.337901	0.00138549	0.339328	0.162006	0.255547	0.483499	0.673139	0.0697977	0.24365	0.715244	0.437918	10.5316
5690	-22124	-22048.5	-75.4965	1.03241	0.596338	0.546469	1.17125	0.935052	0.238838	0.848712	0.00206427	0.875413	0.169797	0.585465	0.00183897	0.357279	0.17988	0.0801341	0.470946	0.833252	0.0908452	0.482972	0.692572	0.458023	10.6495
5700	-22126.7	-22046.9	-79.7754	1.3657	0.590282	0.790028	1.2495	0.821892	0.171378	0.90278	0.000882947	1.00075	0.198769	0.498205	0.00522935	0.336585	0.156089	0.116777	0.508991	0.715397	0.14692	0.348119	0.718752	0.434414	11.0774
5710	-22122.2	-22049.7	-72.5427	1.18671	0.70595	0.689863	1.07106	0.881067	0.279652	0.882661	0.000623293	0.837526	0.154881	0.423008	0.00402998	0.264529	0.231184	0.16031	0.53427	0.506554	0.00459436	0.433886	0.685327	0.416478	10.3542
5720	-22119.8	-22045.1	-74.7199	1.15108	0.54611	0.661782	1.1016	0.881067	0.349926	0.888551	0.00172009	0.895577	0.201667	0.379401	0.00534118	0.362171	0.23003	0.190386	0.502705	0.661758	0.211967	0.30922	0.63379	0.406029	10.5719
5730	-22121	-22044.5	-76.474	1.16765	0.56033	0.623721	1.32032	0.979616	0.292133	1.08342	0.00131313	0.962765	0.146313	0.375729	0.00187307	0.3871	0.163455	0.277029	0.473067	0.504837	0.0175957	0.440976	0.521443	0.4466	10.7473
5740	-22122.7	-22049.5	-73.2117	1.05312	0.58471	0.700157	1.23384	0.890692	0.355816	0.9654	0.00216376	0.882507	0.152348	0.37062	0.00173448	0.404754	0.147873	0.253153	0.462267	0.491943	0.147067	0.462557	0.428846	0.429502	10.4211
5750	-22123	-22048.4	-74.6601	1.09798	0.595297	0.762074	1.19383	1.06645	0.334101	0.825619	0.000601583	0.85213	0.10336	0.420126	0.00480583	0.414924	0.0588201	0.160913	0.412362	0.491943	0.105452	0.4786	0.713255	0.473263	10.5659
5760	-22116.6	-22040.4	-76.2085	1.22517	0.664578	0.584857	1.20454	0.879331	0.353719	0.997859	0.00259255	0.964525	0.156394	0.354383	0.00128842	0.295251	0.213087	0.0857591	0.498409	0.678031	0.119354	0.335991	0.648671	0.456962	10.7207
5770	-22121	-22043.1	-77.84	1.24381	0.66319	0.604014	1.40467	0.831408	0.357862	0.970225	0.00219798	0.928491	0.116485	0.393897	0.00109994	0.406366	0.134934	0.312074	0.452171	0.598708	0.0902202	0.298146	0.58848	0.48546	10.8839
5780	-22117.6	-22042	-75.6016	1.11515	0.640613	0.537784	1.23333	0.876283	0.356099	0.890042	0.00147486	1.04334	0.131559	0.376613	0.00184862	0.48921	0.142297	0.169512	0.452158	0.593907	0.0291308	0.474293	0.634235	0.471182	10.6601
5790	-22124.2	-22049.7	-74.4661	1.27765	0.615111	0.554882	1.25735	0.982402	0.367647	0.710437	0.0029732	0.915866	0.136928	0.456738	0.00368637	0.357015	0.0751439	0.0331067	0.464111	0.80243	0.167933	0.326075	0.59987	0.439151	10.5465
5800	-22123.6	-22050.5	-73.1574	1.2713	0.620051	0.533532	1.24313	0.773497	0.354241	0.769659	0.00247812	0.985035	0.191308	0.45728	0.00266497	0.347255	0.0948974	0.112751	0.514738	0.516685	0.216139	0.271164	0.664561	0.473265	10.4156
5810	-22123.8	-22047.4	-76.3722	0.923048	0.647197	0.683814	1.41135	1.00289	0.312445	0.980842	0.00437105	0.881205	0.14099	0.378493	0.0010122	0.426391	0.171821	0.119121	0.465467	0.711797	0.165047	0.338755	0.515781	0.455281	10.7371
5820	-22119.4	-22043.9	-75.5278	1.31023	0.570903	0.666573	1.29479	0.791609	0.243207	0.960237	0.00403373	0.862512	0.129139	0.51116	0.00174905	0.32224	0.0820997	0.161987	0.465467	0.652883	0.0120367	0.455166	0.698089	0.456566	10.6527
5830	-22131.4	-22053.5	-77.9582	1.19334	0.580463	0.66969	1.23578	0.947825	0.247346	0.875305	0.0043991	1.04633	0.188639	0.514597	0.00178294	0.457262	0.422328	0.194141	0.456695	0.543421	0.00338142	0.292821	0.636632	0.383549	10.8957
5840	-22119.4	-22042.6	-76.8535	1.26818	0.721622	0.617601	1.24551	0.956813	0.277907	0.949866	0.000896342	0.837289	0.157529	0.441699	0.00281754	0.376919	0.0314037	0.211789	0.507024	0.535467	0.0337122	0.49576	0.6921	0.423347	10.7853
5850	-22122.2	-22045.7	-76.5136	1.06101	0.582263	0.632965	1.19874	0.922197	0.29298	0.85515	0.0019364	0.976054	0.21314	0.444246	0.00275631	0.586488	0.104601	0.246918	0.526643	0.724769	0.0736956	0.315372	0.568933	0.420403	10.7513
5860	-22121.4	-22044.4	-76.9455	1.30457	0.544254	0.715923	1.34559	0.983914	0.252994	0.924481	0.00754236	0.918033	0.212906	0.44473	0.000389316	0.32697	0.00985432	0.121804	0.526643	0.571084	0.151996	0.371211	0.668258	0.391304	10.7944
5870	-22122.9	-22047.8	-75.1416	1.22782	0.625948	0.479737	1.31192	0.839906	0.365504	1.06208	0.00273259	0.793712	0.189654	0.383959	0.00137096	0.368293	0.0778346	0.189255	0.519378	0.602176	0.106027	0.410868	0.668244	0.387635	10.6141
5880	-22122.1	-22044	-78.0984	1.13324	0.57799	0.644407	1.27228	0.858669	0.306823	0.966097	0.00333329	1.08938	0.158401	0.476866	0.00283382	0.377061	0.170254	0.169465	0.481223	0.536333	0.0818656	0.392824	0.73295	0.47744	10.9097
5890	-22118.7	-22042.9	-75.8025	1.19831	0.637785	0.630914	1.21638	0.882067	0.274701	1.02986	0.00218066	0.977278	0.187539	0.415524	0.00165924	0.31242	0.271721	0.134709	0.43786	0.611246	0.0383174	0.305036	0.652541	0.462097	10.6801
5900	-22121.1	-22048.4	-72.7608	1.2026	0.564327	0.630914	1.33215	0.776705	0.234575	0.846364	0.00222357	0.880063	0.156366	0.430848	0.000986445	0.344655	0.27656	0.184201	0.584828	0.407465	0.167912	0.333075	0.581678	0.437479	10.376
5910	-22120.9	-22045.5	-75.45	1.04322	0.617877	0.625924	1.40946	0.965212	0.283594	0.957398	0.00393238	0.856346	0.223563	0.414033	0.00165304	0.328585	0.137505	0.23018	0.540077	0.566015	0.161143	0.252477	0.620763	0.405943	10.6449
5920	-22125.4	-22047.6	-77.8137	1.19251	0.684591	0.63978	1.40946	0.966258	0.317174	0.886382	0.00869672	0.990068	0.171294	0.43531	0.00121854	0.328585	0.180681	0.128636	0.456462	0.688539	0.241914	0.151589	0.598322	0.403803	10.8813
5930	-22130.4	-22059	-71.3636	1.21391	0.561746	0.58311	0.928567	0.966258	0.309229	1.02724	0.0054379	0.925364	0.178971	0.447502	0.0025648	0.366009	0.138365	0.117976	0.360714	0.628801	0.279023	0.204139	0.561609	0.429729	10.2363
5940	-22118.3	-22042.4	-75.848	1.11484	0.589	0.707507	1.30362	0.875042	0.291997	0.815799	0.0020518	1.01762	0.0966222	0.402153	0.00295175	0.443271	0.0993326	0.0561816	0.495403	0.681023	0.279023	0.285095	0.644565	0.481593	10.6847
5950	-22121.1	-22046.3	-74.8291	0.991785	0.506133	0.690762	1.20878	0.992109	0.292135	0.815328	0.00366424	1.06092	0.153941	0.402184	0.000526949	0.346362	0.233458	0.0800288	0.403584	0.700353	0.260682	0.512793	0.505006	0.422274	10.5828
5960	-22118.2	-22045.7	-72.4974	1.29396	0.583643	0.594414	1.313	0.943267	0.276074	0.844041	0.00217982	0.874609	0.146839	0.430963	0.00128566	0.327871	0.178037	0.00352542	0.401969	0.604121	0.222527	0.363776	0.537268	0.406269	10.3496
5970	-22118.4	-22038.8	-79.6114	1.32625	0.551441	0.697422	1.36263	0.888781	0.281569	0.85439	0.00266926	1.12948	0.158925	0.442207	0.00151368	0.394583	0.042562	0.0286521	0.499474	0.68493	0.135506	0.484158	0.624618	0.469282	11.061
5980	-22122.3	-22045.1	-77.2717	1.29077	0.711462	0.549134	1.2103	0.974382	0.316948	0.874428	0.00183237	0.933458	0.212697	0.396519	0.00512402	0.376517	0.187783	0.0231223	0.517001	0.595789	0.0458317	0.445313	0.746763	0.411893	10.8271
5990	-22117.6	-22043.3	-74.2241	1.13104	0.651494	0.563263	1.19443	0.864641	0.331557	0.891722	0.00181921	0.929288	0.139707	0.378069	0.00461823	0.487442	0.127686	0.0750518	0.394818	0.642458	0.141297	0.398235	0.702043	0.471633	10.5223
6000	-22126.7	-22050.5	-76.2125	1.13104	0.569333	0.575507	1.1676	0.898062	0.43965	0.911838	0.00542048	0.864629	0.163194	0.393328	0.00256261	0.461709	0.00995749	0.152819	0.480307	0.678567	0.123473	0.525427	0.699853	0.466877	10.7212
6010	-22127.2	-22048.7	-78.5316	1.32382	0.619887	0.643299	1.28701	0.898083	0.327411	0.788996	0.00303686	0.885861	0.0904671	0.446955	0.00105712	0.302447	0.019869	0.106979	0.472946	0.7323	0.239235	0.65385	0.615731	0.493821	10.9531
6020	-22117.8	-22044.1	-73.6323	1.14309	0.490374	0.698148	1.30257	0.903389	0.338139	0.79209	0.00148118	0.934642	0.123371	0.429371	0.00191077	0.383165	0.059445	0.0980815	0.443105	0.577417	0.14497	0.521898	0.605434	0.471038	10.4631
6030	-22132.1	-22064	-68.0563	1.09023	0.496986	0.724155	0.93324	0.799259	0.187178	0.861141	0.00531463	0.709302	0.178036	0.543647	0.00439778	0.346522	0.155995	0.0463689	0.550135	0.690724	0.0747322	0.404151	0.67257	0.43144	9.90553
6040	-22121.7	-22048.3	-73.3675	1.02449	0.683295	0.630221	1.0257	0.929009	0.287814	0.888481	0.00106988	0.879731	0.132085	0.489464	0.00439778	0.395825	0.369778	0.0697158	0.531661	0.534393	0.201738	0.344156	0.583676	0.429946	10.4366
6050	-22125.9	-22051.6	-74.3262	1.31543	0.675035	0.562724	1.1093	0.866075	0.289759	0.864556	0.00152345	1.03436	0.081508	0.529528	0.00420591	0.475335	0.018809	0.150256	0.463797	0.505108	0.054213	0.280093	0.768282	0.482624	10.5325
6060	-22127.4	-22051.6	-75.8054	1.24597	0.565545	0.599648	1.20261	1.01605	0.262466	1.0154	0.00351482	0.899518	0.110162	0.429143	0.00135232	0.343445	0.23177	0.328088	0.639193	0.531872	0.103662	0.205256	0.508052	0.437723	10.6804
6070	-22125.1	-22047.4	-77.6453	1.27538	0.686766	0.707248	1.10051	0.914697	0.344065	1.09632	0.00679675	0.885529	0.168688	0.448448	0.00165738	0.462976	0.128347	0.0753289	0.555185	0.566652	0.176092	0.291031	0.537602	0.435116	10.8644
6080	-22122.8	-22045.9	-76.8831	1.42978	0.570751	0.563383	1.14955	0.840779	0.306868	0.9943	0.00213332	0.952008	0.109701	0.454973	0.00512138	0.339006	0.0377616	0.0651903	0.627585	0.630832	0.161357	0.420618	0.676087	0.450423	10.7882
6090	-22123	-22044.5	-78.4227	1.10263	0.676899	0.754124	1.26296	0.986397	0.283815	1.07592	0.00562408	1.00607	0.146889	0.454203	0.00219749	0.32904	0.11029	0.000992401	0.406172	0.602611	0.194173	0.483188	0.595014	0.462962	10.9422
6100	-22116.2	-22043.3	-72.9101	1.23463	0.56029	0.596931	1.1847	0.905268	0.277269	0.862464	0.00225928	0.932412	0.174029	0.374176	0.00341338	0.329958	0.0896943	0.0364019	0.530035	0.766751	0.222488	0.307088	0.583123	0.417529	10.3909
6110	-22118.8	-22042.8	-75.9678	1.2067	0.610567	0.650477	1.21363	1.04849	0.287416	0.77942	0.00413508	1.07145	0.131175	0.380163	0.00267318	0.329958	0.206019	0.184897	0.437116	0.645012	0.222488	0.272573	0.534713	0.477591	10.6967
6120	-22119.5	-22046.8	-72.7655	1.16247	0.541272	0.667357	1.44897	0.992695	0.329969	0.755105	0.00389362	0.920984	0.13404	0.350732	0.000355921	0.367237	0.118169	0.151772	0.340819	0.586936	0.173046	0.286871	0.573867	0.469883	10.3764
6130	-22118	-22044.6	-73.4111	1.09513	0.516403	0.713208	1.36369	0.915536	0.247032	0.864412	0.00313227	0.860453	0.130474	0.451528	0.00323684	0.365252	0.18259	0.0864121	0.442384	0.573592	0.0921262	0.359939	0.695822	0.478663	10.441
6140	-22120.1	-22042.6	-77.5279	1.29758	0.474993	0.625805	1.33475	0.859639	0.282028	0.973389	0.0049255	0.964633	0.170774	0.425839	0.00168955	0.338624	0.136877	0.121468	0.56698	0.832716	0.166252	0.277619	0.556015	0.440101	10.8527
6150	-22121.3	-22048.8	-72.5421	1.24714	0.556255	0.569232	1.19037	0.956202	0.32676	0.974938	0.0049255	0.866254	0.184993	0.455106	0.00283311	0.250204	0.203606	0.158258	0.344992	0.614699	0.16534	0.336024	0.556015	0.38997	10.3541
6160	-22119.1	-22044.4	-74.7669	1.37245	0.587541	0.604812	1.12908	0.856692	0.305049	0.869858	0.0049255	0.970708	0.185212	0.412692	0.00139204	0.466231	0.0976053	0.0501005	0.528495	0.682967	0.146643	0.211162	0.663862	0.429109	10.5766
6170	-22119.2	-22043.7	-75.4932	1.27863	0.593895	0.551829	1.26397	0.906783	0.287449	0.908977	0.00165476	0.862835	0.143724	0.410336	0.000834924	0.445873	0.109784	0.07977	0.561112	0.671582	0.109274	0.261714	0.747629	0.451567	10.6492
6180	-22129.5	-22059.3	-70.1514	1.02397	0.737885	0.457452	1.19827	1.09679	0.267603	0.733155	0.00360665	0.873967	0.101224	0.47379	0.00171268	0.233318	0.142355	0.0869446	0.511849	0.560073	0.130364	0.350653	0.668562	0.461491	10.115
6190	-22131.2	-22054	-77.1617	0.944159	0.523445	0.713093	1.58114	0.899151	0.24771	0.87664	0.000112411	0.829407	0.167441	0.47379	0.00466696	0.335438	0.199514	0.148315	0.551561	0.627952	0.130364	0.389471	0.744441	0.428251	10.8161
6200	-22122.4	-22051.6	-70.729	1.10652	0.606791	0.541738	1.34773	0.862333	0.276993	1.05261	0.00129496	0.778589	0.197762	0.440325	0.00378938	0.231189	0.161623	0.0512285	0.478262	0.636301	0.159306	0.246385	0.619953	0.372085	10.1728
6210	-22120.1	-22043.1	-77.0544	1.35403	0.67605	0.521976	1.33828	0.935881	0.280245	0.943923	0.0048325	0.970696	0.181591	0.416641	0.00123261	0.352766	0.142183	0.231318	0.497844	0.681458	0.0632163	0.246385	0.515544	0.449242	10.8053
6220	-22130.4	-22058.3	-72.0435	1.29752	0.51465	0.694555	1.097	0.935881	0.380384	0.773946	0.00308882	0.926612	0.169757	0.311404	0.0126518	0.23594	0.164013	0.190011	0.495454	0.654067	0.0788788	0.364238	0.607687	0.396505	10.3042
6230	-22119	-22042.2	-76.7931	1.31873	0.508831	0.583249	1.31679	0.920377	0.330635	0.858876	0.000163924	0.989768	0.128175	0.404691	0.00407956	0.309588	0.144182	0.171446	0.62423	0.729261	0.122487	0.291742	0.584792	0.437108	10.7792
6240	-22121.5	-22046	-75.479	1.08075	0.577021	0.647667	1.29738	0.941385	0.271849	0.896068	0.00487277	0.80829	0.147801	0.537529	0.00121085	0.356239	0.213324	0.0567954	0.497877	0.628822	0.13985	0.427251	0.65666	0.45915	10.6478
6250	-22119	-22041.5	-77.5545	1.20998	0.617223	0.662095	1.13692	0.786236	0.301828	0.878496	0.00492503	0.994	0.13292	0.471424	0.0011837	0.438263	0.145681	0.125889	0.527922	0.750041	0.137619	0.470836	0.591863	0.469999	10.8553
6260	-22119.4	-22043.5	-75.9384	1.1718	0.55811	0.68733	1.43345	0.870397	0.250453	0.833052	0.00590604	0.958626	0.140813	0.41426	0.00113523	0.310203	0.0905747	0.209644	0.538906	0.571845	0.0111281	0.520134	0.669645	0.446328	10.6937
6270	-22126.6	-22054.1	-72.4628	1.09641	0.770407	0.584038	1.0597	0.87399	0.368518	0.988301	0.00234634	0.824797	0.109336	0.34934	0.0011664	0.327761	0.118564	0.209644	0.468311	0.562136	0.121079	0.487903	0.537591	0.484845	10.3462
6280	-22120	-22044.8	-75.1866	1.15571	0.651602	0.674405	1.27375	0.928295	0.259003	0.794817	0.00218159	0.910753	0.128987	0.407148	0.00329238	0.400473	0.192	0.149943	0.568529	0.541406	0.154646	0.433755	0.547386	0.440483	10.6186
6290	-22117.6	-22043.6	-74.04	1.24557	0.510714	0.604604	1.17951	0.98245	0.286393	0.789923	0.00109861	0.934325	0.143623	0.441861	0.00294463	0.405916	0.138525	0.19977	0.531546	0.65835	0.0525885	0.430973	0.523945	0.439273	10.5039
6300	-22123.1	-22042.1	-80.9433	1.27022	0.628338	0.639548	1.33621	0.956247	0.3061	0.861875	0.00447957	1.18947	0.109645	0.436127	0.000314177	0.45581	0.168944	0.183024	0.467012	0.694406	0.0101126	0.476513	0.542771	0.457057	11.1942
6310	-22132	-22054.7	-77.315	1.45024	0.526603	0.625577	1.1229	0.857457	0.34112	0.90827	0.00249917	1.14977	0.0680819	0.34209	0.00410141	0.398264	0.0603102	0.404956	0.470835	0.668315	0.0700759	0.337037	0.464141	0.558759	10.8314
6320	-22130.7	-22054.8	-75.8367	1.22206	0.568787	0.601767	1.11173	0.811337	0.275455	0.874987	0.00814301	1.04237	0.0987851	0.510184	0.00209977	0.264143	0.264594	0.391309	0.550651	0.546225	0.143312	0.30939	0.566867	0.519377	10.6836
6330	-22121.3	-22048	-73.3711	1.08259	0.568787	0.673045	1.37849	0.980339	0.27609	0.785152	9.76999e-05	0.948721	0.168108	0.462833	0.00337237	0.291072	0.189319	0.211197	0.473316	0.535775	0.105474	0.192259	0.702427	0.408545	10.437
6340	-22120.7	-22047.2	-73.4816	1.0604	0.667368	0.576309	1.23212	0.814102	0.300417	0.944767	1.93782e-05	0.834475	0.181549	0.412978	0.00265547	0.543261	0.0697716	0.25255	0.414904	0.695396	0.015425	0.39163	0.596284	0.44168	10.4481
6350	-22128.5	-22056.8	-71.7128	1.19847	0.393422	0.627718	1.20754	0.885293	0.238606	0.810451	0.00213166	0.909411	0.174693	0.483361	0.00419699	0.379546	0.0997282	0.292615	0.596299	0.576593	0.124701	0.424207	0.399094	0.443109	10.2712
6360	-22121.8	-22044.3	-77.4933	1.48733	0.646467	0.618719	1.21561	0.87469	0.328863	0.839929	0.00588576	0.865128	0.130624	0.374661	0.00194711	0.404868	0.196208	0.0565107	0.50804	0.65139	0.173022	0.265843	0.724949	0.478537	10.8492
6370	-22120.7	-22041	-79.6316	1.13489	0.646467	0.606291	1.32802	0.801893	0.366193	0.967651	0.00301168	1.07502	0.159664	0.422488	0.00375464	0.446808	0.0637135	0.154782	0.541898	0.679215	0.104203	0.426629	0.664646	0.46582	11.0631
6380	-22119.5	-22046.9	-72.5667	1.19616	0.608934	0.673505	1.11991	0.877906	0.293288	0.736326	0.00151174	0.91522	0.137338	0.403983	0.00435868	0.384401	0.171303	0.243948	0.548008	0.430345	0.0240015	0.408353	0.715006	0.462765	10.3566
6390	-22121.1	-22045.5	-75.5793	1.1156	0.598872	0.806188	1.2415	0.974769	0.295996	0.806992	0.00507071	0.957956	0.182276	0.355995	0.00222924	0.265518	0.171303	0.0653724	0.550698	0.703977	0.173715	0.30199	0.655025	0.426778	10.6578
6400	-22121.9	-22046.7	-75.1944	1.23021	0.44514	0.732871	1.24702	0.983106	0.318941	0.894409	0.0050314	0.921194	0.12917	0.423319	0.00242152	0.261329	0.283355	0.0633327	0.505537	0.679507	0.157118	0.350089	0.528614	0.457633	10.6193
6410	-22120.1	-22047.4	-72.7009	1.10776	0.52156	0.732871	1.22	0.926169	0.286886	0.746635	0.000914961	1.05688	0.160744	0.4446	0.00482777	0.419044	0.173464	0.210866	0.431232	0.49857	0.196358	0.287696	0.46858	0.474334	10.37
6420	-22124.2	-22051.2	-72.9747	1.06132	0.619773	0.58006	1.16599	0.98252	0.289059	1.00236	0.000583585	1.05688	0.133879	0.332651	0.00835147	0.247454	0.184981	0.158686	0.445411	0.501319	0.114319	0.352839	0.682811	0.476121	10.3974
6430	-22122.1	-22049.3	-72.7945	1.26198	0.72904	0.609928	1.09469	0.819947	0.243338	0.748621	0.00190767	0.985586	0.147123	0.417382	0.00699642	0.423368	0.130694	0.122869	0.559215	0.446848	0.154313	0.352839	0.673815	0.448849	10.3794
6440	-22124.6	-22055.1	-69.4245	1.05789	0.62598	0.603153	1.14111	0.797901	0.325029	0.829327	3.49889e-07	0.917979	0.130341	0.372716	0.00423222	0.39441	0.198096	0.158647	0.419169	0.480801	0.196822	0.328497	0.608026	0.452227	10.0424
6450	-22122.5	-22050	-72.5646	0.999383	0.662354	0.611248	1.14275	0.837224	0.331114	0.917145	0.000201149	0.856131	0.176854	0.377087	0.00790263	0.365235	0.150951	0.0722338	0.610682	0.585751	0.174854	0.449759	0.600711	0.426785	10.3564
6460	-22124.6	-22047.7	-76.8985	1.28364	0.58394	0.767944	1.29487	0.834908	0.261525	1.01865	0.000163258	0.778759	0.175508	0.428596	0.00654754	0.298291	0.254094	0.169822	0.604225	0.629552	0.0377019	0.180374	0.754558	0.426088	10.7898
6470	-22117.8	-22043.5	-74.278	1.24845	0.598465	0.562836	1.21747	0.889986	0.309953	0.892729	0.000543044	0.960751	0.141437	0.330896	0.003519	0.378024	0.202592	0.0672236	0.445598	0.685622	0.0737199	0.375128	0.710094	0.432666	10.5277
6480	-22127.8	-22052.9	-74.9125	1.34606	0.669328	0.472449	1.13077	0.778051	0.17768	1.08759	0.00139222	0.88349	0.180832	0.524801	0.00377356	0.445512	0.11316	0.024893	0.533344	0.55162	0.168069	0.341199	0.713942	0.443201	10.5911
6490	-22123.9	-22045.9	-77.9926	1.11373	0.67531	0.494557	1.25731	1.0516	0.271528	0.940731	0.00281081	1.1477	0.150453	0.413833	0.00337556	0.444241	0.140823	0.131007	0.454466	0.625793	0.0916288	0.375529	0.715698	0.397031	10.8992
6500	-22124.4	-22048.1	-76.3013	1.50989	0.600006	0.636986	1.02768	0.927062	0.302342	0.955418	0.00397499	1.06413	0.128336	0.371308	9.16106e-05	0.32435	0.0430425	0.17507	0.637323	0.564576	0.0857112	0.305675	0.620428	0.44663	10.73
6510	-22126.2	-22056.1	-70.0808	1.10611	0.529633	0.518225	1.08809	0.915752	0.313257	0.773215	0.00728256	1.01651	0.181304	0.392207	0.000115268	0.310639	0.0654658	0.0823869	0.5214	0.671074	0.300628	0.37778	0.480222	0.456692	10.108
6520	-22126.1	-22046.6	-79.4151	1.35466	0.567246	0.757367	1.08476	0.880309	0.300086	1.07657	0.00237788	1.01534	0.16578	0.388414	0.00190681	0.305276	0.105752	0.168605	0.656215	0.675228	0.0385438	0.372451	0.701392	0.423136	11.0414
6530	-22121.7	-22047.9	-73.7406	1.17237	0.603261	0.565258	1.3192	0.985833	0.213465	0.770655	0.00223247	0.987038	0.143866	0.410458	0.00232476	0.171772	0.233987	0.094871	0.492093	0.63205	0.0789095	0.398838	0.777037	0.418439	10.474
6540	-22120.6	-22045.6	-75.0108	1.13665	0.634736	0.559534	1.32026	0.930752	0.255376	1.14338	0.00136374	0.763509	0.150487	0.429463	0.00404731	0.182965	0.213971	0.0713098	0.531018	0.670917	0.0838324	0.398838	0.656264	0.462306	10.601
6550	-22120	-22043.4	-76.662	1.30708	0.523486	0.656397	1.29041	0.939536	0.378812	0.963906	0.00339571	0.864231	0.190747	0.424434	0.00214134	0.332913	0.0484456	0.191314	0.450469	0.575908	0.229346	0.349752	0.608895	0.434482	10.7661
6560	-22119.8	-22046.8	-72.9448	1.13677	0.571004	0.608898	1.22004	0.831688	0.219485	0.887869	0.00339571	0.982357	0.130542	0.454411	0.00491392	0.26938	0.206651	0.12777	0.574976	0.629288	0.0996741	0.325361	0.673095	0.436808	10.3944
6570	-22128	-22053	-75.0436	1.30823	0.615944	0.560706	1.24079	0.703954	0.215775	0.822246	0.00500906	0.889729	0.167566	0.602911	0.000185903	0.614594	0.0922239	0.174979	0.56786	0.522367	0.0988555	0.339835	0.634167	0.426337	10.6043
6580	-22123	-22049.3	-73.7726	1.11831	0.608254	0.559536	1.286	0.94768	0.268621	0.955594	0.00425093	0.837753	0.204471	0.391406	0.00148437	0.29184	0.391057	0.143505	0.411707	0.645298	0.0475425	0.391534	0.589796	0.381517	10.4772
6590	-22125	-22047	-78.029	1.29195	0.49428	0.714668	1.3493	0.944694	0.243487	1.05168	0.00379622	0.717217	0.168865	0.525299	0.00438474	0.412577	0.160135	0.110713	0.513995	0.758506	0.0360882	0.3099	0.689208	0.402053	10.9028
6600	-22120.2	-22045.5	-74.6414	0.944073	0.536747	0.661501	1.24578	0.919309	0.32601	1.00778	0.00529968	0.837475	0.165402	0.366424	0.0001227	0.369904	0.209688	0.201885	0.456438	0.696997	0.0685035	0.463672	0.679395	0.401632	10.564
6610	-22118.4	-22044.6	-73.7644	1.10859	0.590143	0.652477	1.23083	0.786763	0.301931	0.846215	0.000734499	1.01586	0.138873	0.407502	0.00402411	0.48087	0.114424	0.258923	0.473725	0.591236	0.041573	0.414515	0.578444	0.438697	10.4763
6620	-22123	-22049.5	-73.4886	1.21066	0.574248	0.701386	1.14255	0.793347	0.252624	0.734917	0.00244669	0.922839	0.144187	0.417344	0.000287817	0.562972	0.0986878	0.228707	0.48457	0.564489	0.118095	0.302301	0.710948	0.481152	10.4488
6630	-22120.3	-22046.3	-73.934	1.18213	0.574248	0.715963	1.12895	0.827699	0.246175	0.942262	0.00683231	0.884353	0.145454	0.397719	0.000394087	0.293938	0.171285	0.228707	0.536406	0.769496	0.0399766	0.348552	0.62992	0.422826	10.4933
6640	-22121.3	-22045.6	-75.6985	1.17541	0.744102	0.472897	1.35959	0.788114	0.332247	0.877009	0.00160476	0.95563	0.135079	0.478049	0.00195739	0.442116	0.166572	0.0890984	0.534499	0.637798	0.178029	0.178951	0.662781	0.458223	10.6698
6650	-22125.2	-22044.4	-80.7863	1.18733	0.605115	0.712756	1.22027	0.875047	0.382023	0.99406	0.000556395	1.07252	0.1971	0.439796	0.00341454	0.322874	0.306084	0.119717	0.448201	0.680453	0.190667	0.380877	0.601729	0.437949	11.1785
