Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	TL
4830	-22119.7	-22045.8	-73.9747	1.18992	0.589334	0.680416	1.18414	0.92091	0.328328	0.859963	0.00257567	1.072	0.163496	0.401417	0.00422384	0.319068	0.597871	0.426652	0.464266	0.493817	0.273501	0.225166	0.163713	0.136588	10.4974
4840	-22121.5	-22045.8	-75.6469	1.27264	0.653139	0.567915	1.3311	0.827116	0.278737	0.859073	0.000176282	0.729959	0.118409	0.52104	0.00350896	0.330207	0.772879	0.498668	0.496461	0.583219	0.196135	0.343229	0.163713	0.11727	10.6646
4850	-22122.5	-22050.4	-72.0884	1.14248	0.582116	0.673594	1.14659	0.757083	0.255597	0.861386	0.00098546	1.0148	0.132275	0.463374	0.00708623	0.330207	0.590999	0.485068	0.474408	0.414573	0.123625	0.46807	0.163713	0.220722	10.3087
4860	-22125	-22051	-73.9912	1.1386	0.666008	0.644284	1.22334	1.03902	0.25931	0.884016	0.00398577	1.08918	0.105626	0.459622	0.000758357	0.282059	0.560771	0.459131	0.432042	0.513162	0.189115	0.250386	0.164068	0.134547	10.499
4870	-22118.7	-22041.6	-77.1364	1.32594	0.506166	0.714174	1.23847	0.967837	0.30612	0.884016	0.00243676	0.954159	0.146481	0.474107	0.00245883	0.282059	0.641567	0.430143	0.422093	0.548173	0.175391	0.456645	0.111843	0.223262	10.8135
4880	-22117.7	-22041	-76.7649	1.25618	0.673872	0.712884	1.34032	0.938672	0.306428	0.832253	0.00225496	0.907928	0.160369	0.396617	0.00334549	0.40976	0.56035	0.433878	0.509605	0.511685	0.108495	0.384773	0.107772	0.218943	10.7764
4890	-22120	-22049.6	-70.3248	1.19352	0.640289	0.568638	1.18743	0.859929	0.306428	0.787159	0.00330258	0.797354	0.152734	0.423372	0.00206152	0.403266	0.572581	0.446804	0.47264	0.434789	0.0291101	0.397254	0.26206	0.191653	10.1324
4900	-22121.7	-22052.2	-69.4458	1.23632	0.519253	0.572851	1.12773	0.862692	0.2638	0.864295	0.00105956	0.828266	0.128751	0.443991	0.00409135	0.407075	0.621585	0.457778	0.358518	0.499383	0.0178863	0.518462	0.112475	0.198223	10.0445
4910	-22120.5	-22044.7	-75.803	1.32607	0.539724	0.671494	1.32935	0.885144	0.230981	0.765514	0.00220658	0.831378	0.162635	0.47208	0.00614363	0.412084	0.645331	0.439593	0.471682	0.645087	0.0423491	0.526986	0.0863879	0.187983	10.6802
4920	-22123.9	-22049.1	-74.7703	1.26932	0.514899	0.704461	1.29519	0.985875	0.299715	0.884574	0.00105907	1.071	0.162635	0.319387	0.00385995	0.435401	0.654515	0.395971	0.570482	0.483389	0.0197741	0.317343	0.127992	0.0600811	10.5769
4930	-22123.7	-22047.3	-76.4173	1.32209	0.481211	0.68482	1.3111	0.757312	0.279644	0.907214	0.000629575	1.19795	0.184956	0.448646	0.00281719	0.224965	0.571765	0.416778	0.615859	0.638949	0.0110063	0.337646	0.183736	0.162531	10.7416
4940	-22121.1	-22045.2	-75.8416	1.24527	0.685268	0.509206	1.21798	0.812846	0.31023	0.903583	0.000251016	0.921417	0.151661	0.463279	0.00506562	0.264792	0.617622	0.431449	0.553066	0.73245	0.0199349	0.569073	0.168222	0.101393	10.6841
4950	-22122.7	-22048.6	-74.11	1.21046	0.604797	0.634523	1.37523	0.897193	0.34569	0.842607	0.000743441	0.818404	0.173467	0.454319	0.00187525	0.49417	0.582445	0.447759	0.469383	0.55017	0.174309	0.190388	0.00930278	0.233661	10.5109
4960	-22122.2	-22043	-79.2384	1.21262	0.625593	0.634523	1.5091	0.931475	0.305213	0.853773	0.000336195	0.824529	0.130528	0.429731	0.00551739	0.428539	0.616166	0.461029	0.627518	0.675893	0.156824	0.341124	0.021914	0.231793	11.0237
4970	-22121.4	-22049.6	-71.8145	1.15742	0.602786	0.653154	1.21717	0.811625	0.320844	0.779122	0.00289039	0.7875	0.14807	0.365764	0.00386703	0.428539	0.703267	0.448862	0.610211	0.537325	0.0486135	0.369819	0.0351164	0.249394	10.2814
4980	-22118.2	-22043.8	-74.434	1.14844	0.529067	0.702857	1.35	0.942128	0.291257	0.846998	0.00104799	0.945817	0.186977	0.373437	0.00604539	0.332052	0.671637	0.411723	0.494065	0.545674	0.119215	0.338144	0.0802799	0.226436	10.5433
4990	-22124.5	-22049.1	-75.3963	1.05494	0.624	0.695532	1.3554	0.951795	0.21279	0.921058	0.00141576	0.930501	0.156931	0.529708	0.00379662	0.419544	0.70708	0.406951	0.414288	0.522642	0.219986	0.309874	0.0111763	0.190124	10.6395
5000	-22126.7	-22051.7	-75.0008	1.25011	0.733566	0.494246	1.12732	0.70965	0.393589	0.976326	0.00119214	0.821721	0.136823	0.409937	0.00420899	0.310619	0.6288	0.477658	0.446705	0.815914	0.210868	0.41276	0.12447	0.11349	10.6
5010	-22123.6	-22046.4	-77.2308	1.18968	0.61326	0.697348	1.05069	0.931449	0.293812	1.17757	0.00080813	0.822797	0.195927	0.347424	0.0045428	0.376084	0.655321	0.436991	0.552726	0.588816	0.214755	0.41276	0.165411	0.0948105	10.823
5020	-22127.7	-22056.6	-71.0266	1.32982	0.629802	0.525428	1.1606	0.765093	0.317144	0.674038	0.00400431	0.792284	0.196962	0.449005	0.00588647	0.364643	0.719473	0.411604	0.56	0.66338	0.0689988	0.425093	0.066511	0.0727929	10.2026
5030	-22119.6	-22041.3	-78.3823	1.29506	0.664996	0.472951	1.44469	0.823016	0.334282	1.00595	0.00172272	1.05048	0.139581	0.41223	0.0020656	0.364643	0.602952	0.470174	0.498733	0.684978	0.0354546	0.425093	0.0651917	0.143877	10.9381
5040	-22121	-22045.9	-75.0447	1.25617	0.626156	0.663592	1.22132	0.8701	0.370159	0.78508	0.00547797	1.0377	0.132872	0.377409	0.00306116	0.503556	0.610159	0.451821	0.377888	0.637218	0.0160675	0.46228	0.0655013	0.130776	10.6044
5050	-22120	-22045.5	-74.462	1.33964	0.534129	0.718491	1.17711	0.774331	0.276012	0.864832	0.00454374	0.918126	0.147282	0.394138	0.00332297	0.492071	0.703654	0.438916	0.518319	0.631502	0.0317113	0.355643	0.0788717	0.143449	10.5461
5060	-22122.3	-22047.2	-75.0086	1.30861	0.491692	0.767021	1.28402	0.891245	0.280692	1.00521	0.00130007	0.841275	0.167642	0.470349	0.00580546	0.303861	0.557168	0.456196	0.448473	0.740679	0.157606	0.261976	0.0281254	0.131823	10.6008
5070	-22123.8	-22049.7	-74.1737	1.07447	0.556693	0.710933	1.37271	0.818356	0.370847	0.925128	0.000993322	0.900055	0.199029	0.338308	0.00133392	0.25971	0.73051	0.409787	0.463011	0.60361	0.287736	0.331675	0.139738	0.0226408	10.5173
5080	-22122	-22050.7	-71.2631	1.24942	0.607848	0.604873	1.18598	0.913857	0.388231	0.801846	0.00147537	0.741589	0.203662	0.381524	0.00578434	0.360842	0.667419	0.380713	0.390382	0.582531	0.139721	0.404363	0.0529975	0.16115	10.2262
5090	-22126.2	-22052.2	-73.9894	1.17068	0.798461	0.489656	1.26801	0.822515	0.364798	0.823274	0.00553755	0.944248	0.180127	0.338187	0.00277384	0.396035	0.687796	0.378566	0.413891	0.555753	0.0370883	0.540494	0.153167	0.127784	10.4988
5100	-22123.5	-22045.7	-77.8046	1.39899	0.647851	0.624952	1.33161	0.97744	0.370004	0.917402	0.00443565	0.929329	0.141797	0.424401	0.00210615	0.341004	0.689146	0.479289	0.354565	0.546073	0.0673531	0.307159	0.112793	0.212664	10.8804
5110	-22124	-22043.4	-80.5144	1.28082	0.752954	0.590204	1.13629	1.00343	0.356381	1.15597	0.00126568	0.91866	0.163176	0.391816	0.00440445	0.342342	0.641137	0.413234	0.493603	0.695226	0.216509	0.383855	0.159117	0.0509348	11.1513
5120	-22125.5	-22051	-74.4569	1.23218	0.574058	0.728258	1.1507	0.929214	0.377486	0.961832	0.00183788	0.914758	0.169322	0.363675	0.000361818	0.240632	0.634644	0.505766	0.495358	0.46079	0.155671	0.304537	0.193689	0.150826	10.5456
5130	-22126.9	-22050.1	-76.8347	1.1509	0.622522	0.596652	1.26235	1.10304	0.290542	0.975744	0.00240187	0.857232	0.104662	0.452979	0.000639942	0.264219	0.646599	0.541044	0.388214	0.553734	0.314427	0.232989	0.204064	0.218407	10.7834
5140	-22125.9	-22058.3	-67.5294	0.968036	0.484481	0.59885	1.06799	0.968327	0.271774	0.823264	0.00173423	0.876822	0.169788	0.401406	0.00134405	0.23436	0.611244	0.436146	0.392684	0.71748	0.0924037	0.388523	0.229054	0.11713	9.85284
5150	-22121.1	-22041.4	-79.7059	1.23347	0.537087	0.733959	1.35296	0.904156	0.327802	1.21426	0.00130802	0.860592	0.194537	0.411682	0.0026016	0.451897	0.605013	0.397156	0.502405	0.808594	0.0871473	0.258253	0.0790628	0.106547	11.0705
5160	-22121.3	-22045.6	-75.7599	1.34448	0.537087	0.710633	1.16065	0.887691	0.230893	0.823078	0.000671269	0.925328	0.161894	0.427074	0.00541306	0.443877	0.506408	0.450403	0.558597	0.705482	0.120561	0.410144	0.0741806	0.191346	10.6759
5170	-22125.1	-22048.8	-76.2978	1.04682	0.674197	0.574826	1.13867	0.914818	0.320633	0.8852	0.00143728	1.06835	0.163783	0.485167	0.00451975	0.25961	0.766023	0.40056	0.558604	0.563268	0.183899	0.475026	0.23797	0.00628254	10.7297
5180	-22130.2	-22059.9	-70.219	1.00821	0.835745	0.557313	1.0382	0.89147	0.257136	0.749877	0.00150798	0.827373	0.198154	0.430619	0.00358901	0.250787	0.890107	0.405297	0.37114	0.620856	0.217449	0.399788	0.165449	0.0017303	10.1218
5190	-22123.2	-22048.7	-74.524	1.09756	0.669962	0.635518	1.42188	0.922945	0.311211	0.881496	0.0030625	0.713385	0.218504	0.478959	0.00125497	0.271753	0.708165	0.379238	0.51017	0.680932	0.253077	0.222688	0.165449	0.00509689	10.5523
5200	-22122	-22044	-78.0063	1.12547	0.705569	0.59814	1.42188	0.975598	0.261909	0.916766	0.00441213	0.900595	0.223568	0.455247	0.000424625	0.295193	0.784788	0.379425	0.506396	0.791307	0.19924	0.263585	0.0892121	0.0018096	10.9005
5210	-22123.3	-22044.3	-79.0731	1.21251	0.592381	0.710485	1.3937	0.892036	0.218565	0.929934	0.00480029	0.871805	0.152047	0.60365	0.00180377	0.364893	0.704386	0.444493	0.538179	0.675778	0.156162	0.390158	0.148241	0.00119359	11.0072
5220	-22122.8	-22044.9	-77.8566	1.30398	0.651473	0.512625	1.27866	0.83087	0.36922	0.90836	0.00253045	1.04464	0.222094	0.462972	0.00120352	0.425857	0.601403	0.390008	0.471496	0.602501	0.0967518	0.482729	0.181269	0.0449151	10.8856
5230	-22122.6	-22052.7	-69.8741	1.04821	0.483872	0.692163	1.20148	0.769416	0.281945	0.752865	0.00300176	0.869117	0.183728	0.448633	5.72047e-05	0.412964	0.609827	0.415483	0.472197	0.69657	0.0438117	0.34764	0.235488	0.118839	10.0873
5240	-22123.5	-22053.5	-69.9955	1.27918	0.553188	0.637994	1.16078	0.915797	0.227846	0.737172	0.00058267	0.677747	0.183247	0.433034	0.0026462	0.408061	0.599186	0.419352	0.445974	0.666767	0.0528818	0.437368	0.235488	0.025153	10.0994
5250	-22123.8	-22046.1	-77.7067	1.4766	0.567385	0.631459	1.23225	0.874447	0.304147	1.03966	0.000780183	0.814981	0.201703	0.371014	0.00652074	0.370245	0.603623	0.394731	0.576537	0.737215	0.0503415	0.322498	0.243934	0.0505002	10.8706
5260	-22129.8	-22047.9	-81.9454	1.33023	0.459185	0.611711	1.54411	0.992898	0.288198	1.15244	0.00643504	0.890585	0.208198	0.510627	0.000497921	0.284969	0.570581	0.40474	0.517068	0.651585	0.0943634	0.331678	0.264644	0.1797	11.2944
5270	-22117.8	-22047	-70.8329	1.07653	0.522961	0.656033	1.22447	0.909588	0.262305	0.824148	0.00347683	0.903049	0.202025	0.456908	0.0036712	0.33267	0.678528	0.39424	0.475373	0.610161	0.120327	0.317824	0.0892012	0.119699	10.1832
5280	-22120.3	-22039.7	-80.5517	1.34858	0.550743	0.650276	1.28831	1.0074	0.272359	1.05618	0.00324974	1.00198	0.157611	0.478965	0.00228353	0.405786	0.68497	0.418878	0.396607	0.654531	0.0710725	0.464949	0.169849	0.070493	11.1551
5290	-22122.6	-22046.5	-76.1219	1.14153	0.708504	0.564417	1.27898	0.952614	0.255432	0.909668	0.00547434	0.916994	0.135688	0.553687	0.000439363	0.342791	0.561372	0.472984	0.382234	0.654531	0.300202	0.269919	0.183064	0.121571	10.7121
5300	-22122.1	-22044.3	-77.8103	1.28912	0.681306	0.598789	1.48884	0.812342	0.312573	0.909668	0.00437302	0.89053	0.160978	0.415933	0.00412534	0.393449	0.543415	0.401776	0.46393	0.773755	0.163616	0.337466	0.146259	0.0886903	10.8809
5310	-22123.4	-22049.7	-73.6933	1.17021	0.464745	0.741756	1.25431	0.920562	0.184694	0.81645	0.00102242	1.01223	0.146547	0.404719	0.00543671	0.249878	0.575419	0.427831	0.552972	0.722931	0.108871	0.378093	0.112877	0.217674	10.4692
5320	-22121.7	-22046.7	-74.9998	1.14124	0.594934	0.645181	1.26314	0.883367	0.342597	0.928919	0.00385177	0.842654	0.153153	0.41485	0.00392423	0.341106	0.784815	0.411107	0.62424	0.666139	0.0567537	0.260841	0.123544	0.113521	10.5999
5330	-22122.7	-22049.9	-72.8399	0.957211	0.649967	0.645181	1.16615	0.912278	0.275964	0.951597	0.00141371	0.966545	0.215973	0.378626	0.00388837	0.42621	0.668457	0.395699	0.449401	0.628266	0.0331363	0.438546	0.0640567	0.155323	10.3839
5340	-22116.5	-22040.4	-76.0933	1.15595	0.69238	0.563053	1.32807	0.904296	0.245118	0.951597	0.000399385	0.971587	0.159227	0.439658	0.0047072	0.384827	0.69954	0.429209	0.422408	0.644831	0.0737431	0.433247	0.0640567	0.141336	10.7092
5350	-22125.7	-22049.5	-76.2245	0.975111	0.68815	0.649272	1.22617	0.895122	0.296361	0.822874	0.00877954	1.07308	0.164128	0.491097	0.00120473	0.386969	0.740441	0.444135	0.563416	0.452643	0.173234	0.46049	0.0530858	0.156586	10.7224
5360	-22119.3	-22045.4	-73.9505	1.18264	0.680268	0.576349	1.11006	0.941485	0.250923	0.899418	0.00464907	0.931782	0.134424	0.456097	0.00137744	0.386969	0.527361	0.470593	0.444148	0.567632	0.185375	0.363679	0.0619343	0.317784	10.4949
5370	-22127.6	-22051.9	-75.7059	1.00517	0.621174	0.640521	1.35801	0.764562	0.292794	0.963058	0.00616895	0.801988	0.134424	0.45878	0.00194639	0.260079	0.669597	0.478565	0.444929	0.568324	0.313349	0.51985	0.0632396	0.303962	10.6705
5380	-22123	-22047.8	-75.1859	1.27393	0.567593	0.537371	1.40969	0.752205	0.251177	0.899049	0.00164848	0.889468	0.194712	0.418294	0.00334408	0.376965	0.585745	0.417115	0.531777	0.607772	0.0339009	0.494614	0.190736	0.181381	10.6185
5390	-22120	-22048.2	-71.8381	1.20305	0.711126	0.534013	1.3893	0.863633	0.24468	0.766207	0.00269793	0.767686	0.138653	0.483319	0.00121478	0.323398	0.690892	0.43793	0.419226	0.547018	0.115185	0.37458	0.167145	0.102763	10.2837
5400	-22120.9	-22044.6	-76.3171	1.17086	0.588473	0.747171	1.18529	0.876748	0.277121	1.07035	0.00194502	0.831526	0.154655	0.426154	0.00390371	0.337951	0.656253	0.407375	0.530109	0.722154	0.320318	0.183063	0.173065	0.0671189	10.7316
5410	-22122.1	-22048.2	-73.9018	1.08549	0.646387	0.545753	1.10708	0.834946	0.323401	0.993175	0.00376365	0.847825	0.226893	0.43032	0.00122011	0.317667	0.610923	0.384236	0.548863	0.732793	0.130243	0.445013	0.2137	0.0603918	10.4901
5420	-22129.2	-22054.9	-74.3006	0.978688	0.559436	0.77258	1.57369	0.799293	0.318106	0.960968	0.0057678	0.832262	0.168654	0.400775	0.0019558	0.384135	0.54205	0.407908	0.515104	0.593844	0.0264028	0.41479	0.176581	0.0969687	10.53
5430	-22123.8	-22048.3	-75.5179	1.33678	0.613216	0.638666	1.04782	0.892877	0.374228	0.972769	0.00305677	1.01264	0.143959	0.403363	0.000983885	0.462254	0.54205	0.443075	0.38599	0.525093	0.0166319	0.548869	0.0515122	0.235853	10.6517
5440	-22117.2	-22040.2	-77.0007	1.28431	0.64964	0.611124	1.36599	0.962696	0.279281	0.990643	0.000259571	0.897441	0.155939	0.45706	0.00246465	0.29155	0.613475	0.443075	0.474718	0.572963	0.135103	0.410824	0.0830351	0.118378	10.8
5450	-22118.6	-22042.4	-76.2779	1.27182	0.590204	0.689277	1.22084	0.874788	0.324077	0.983338	0.00189891	0.929276	0.146885	0.483315	0.00269144	0.262758	0.620475	0.442843	0.470709	0.522018	0.0931226	0.514622	0.107048	0.175687	10.7277
5460	-22121.8	-22047.8	-74.0423	1.19482	0.440418	0.734063	1.16119	0.796654	0.309604	0.774876	0.00211075	0.995828	0.204217	0.453959	0.00420794	0.336796	0.70184	0.40058	0.568157	0.647086	0.0429796	0.446762	0.112293	0.175687	10.5041
5470	-22121.5	-22045.9	-75.5572	1.11257	0.745905	0.598467	1.26434	0.908186	0.330694	0.921006	0.004391	1.05537	0.182742	0.367758	0.00341884	0.321599	0.604763	0.410097	0.364305	0.694719	0.0923493	0.470238	0.0343162	0.168377	10.6556
5480	-22121	-22045.9	-75.0814	1.2104	0.569807	0.813652	1.12653	0.932397	0.274278	0.924131	0.00361295	0.913074	0.145744	0.44166	0.00474292	0.454826	0.57177	0.457862	0.537793	0.45519	0.060902	0.412322	0.115122	0.182221	10.608
5490	-22120.7	-22044.3	-76.4011	1.13671	0.631137	0.591593	1.33021	0.959791	0.244788	0.959122	0.00614032	1.04399	0.1566	0.426696	0.00141537	0.280092	0.727769	0.410006	0.46216	0.721342	0.0774456	0.341373	0.0494024	0.182221	10.74
5500	-22125	-22049.6	-75.3786	1.19616	0.762505	0.707568	1.28366	0.856057	0.332044	0.830664	0.00405056	1.01307	0.161498	0.307517	0.00115129	0.261802	0.61899	0.473361	0.525701	0.569795	0.0649791	0.477453	0.00750758	0.182221	10.6378
5510	-22115.7	-22043.2	-72.4873	1.25206	0.614419	0.622136	1.10731	0.923971	0.278629	0.915603	0.00123017	0.928877	0.130048	0.458987	0.00338851	0.399618	0.606004	0.424222	0.455039	0.572381	0.0923621	0.337967	0.0725948	0.151775	10.3486
5520	-22117.8	-22046.4	-71.3925	1.31042	0.552919	0.610249	1.12664	0.874735	0.300505	0.813673	0.00209217	0.819351	0.147201	0.421915	0.00118378	0.353197	0.681024	0.475597	0.489507	0.58832	0.051462	0.413232	0.0885842	0.117339	10.2391
5530	-22126.8	-22048.9	-77.8603	1.2358	0.706027	0.545994	1.19425	0.874735	0.28978	0.953119	0.00217834	1.15079	0.0686606	0.420616	0.0044436	0.521085	0.704898	0.528125	0.538655	0.649508	0.0571595	0.2993	0.0542181	0.0865864	10.8859
5540	-22129.3	-22053	-76.3588	1.09192	0.668887	0.618673	1.21105	0.803824	0.252885	0.946586	0.00153596	1.05393	0.114301	0.433072	0.00899124	0.519936	0.595457	0.444842	0.537334	0.734817	0.0672525	0.539244	0.0465252	0.0447132	10.7358
5550	-22123.3	-22047.2	-76.0143	1.17765	0.532775	0.602438	1.43266	0.832416	0.230107	0.931899	0.00353211	1.06968	0.183533	0.478053	0.00296534	0.236231	0.687863	0.415352	0.503781	0.560151	0.0463712	0.461042	0.0736471	0.23918	10.7013
5560	-22123.6	-22048.3	-75.2986	1.10967	0.617042	0.609921	1.12921	0.872069	0.198163	0.948418	0.00414479	0.919577	0.11429	0.533323	0.00329407	0.255215	0.640727	0.442264	0.520537	0.717759	0.232052	0.476937	0.0817944	0.203359	10.6298
5570	-22128	-22048.4	-79.6552	1.2043	0.638967	0.76937	1.4089	0.985484	0.387748	0.819496	4.70711e-05	0.839353	0.195252	0.439804	0.00287373	0.41446	0.802618	0.380611	0.476666	0.634992	0.227049	0.351473	0.0345441	0.0514193	11.0654
5580	-22122.4	-22043.1	-79.3582	1.31559	0.543866	0.716474	1.33101	1.10681	0.373478	0.966211	0.000355659	0.955512	0.159257	0.398833	0.00395857	0.168307	0.539514	0.437653	0.463883	0.613328	0.168404	0.351473	0.302873	0.118922	11.0357
5590	-22120.2	-22043.2	-77.06	1.23524	0.435032	0.711126	1.29988	0.907726	0.301745	0.989353	0.00406639	0.879911	0.151924	0.425697	0.000797784	0.43034	0.514026	0.456687	0.441446	0.67719	0.205149	0.396877	0.117008	0.22468	10.8059
5600	-22118.3	-22042.3	-76.0444	1.10729	0.665541	0.551347	1.4134	0.938244	0.275027	0.953652	0.00326875	1.00761	0.151115	0.41262	0.00137264	0.32655	0.582076	0.415475	0.448847	0.679838	0.0257106	0.479489	0.107885	0.15799	10.7043
5610	-22122.3	-22050.4	-71.9362	1.19781	0.568548	0.591969	1.21763	0.768845	0.247619	0.97007	0.00212672	0.885647	0.197339	0.403367	0.0024841	0.226864	0.597083	0.368784	0.500185	0.520328	0.0981949	0.503096	0.126771	0.298759	10.2935
5620	-22126.7	-22056.8	-69.9199	1.19349	0.561528	0.561822	0.919753	0.953161	0.250722	0.907127	0.000745561	0.850494	0.22665	0.440163	0.00744261	0.274433	0.584577	0.413084	0.491689	0.539667	0.187881	0.383775	0.122934	0.220748	10.0919
5630	-22128.1	-22046	-82.1188	1.34023	0.687746	0.590399	1.29322	0.973577	0.241884	0.884623	0.00332792	1.05337	0.175335	0.505452	0.00744261	0.442089	0.81028	0.416093	0.501894	0.674497	0.0358446	0.498894	0.146999	0.0285772	11.3118
5640	-22123.5	-22048.7	-74.7893	1.25708	0.533533	0.648564	1.23109	0.957416	0.224473	0.83845	0.00189074	0.811385	0.109028	0.41369	0.00294781	0.399526	0.663174	0.506801	0.410497	0.637226	0.295719	0.439023	0.0988312	0.0984773	10.5788
5650	-22121.7	-22050.5	-71.1982	1.19068	0.520043	0.709356	1.0986	0.686615	0.262605	0.925246	0.00568677	0.816741	0.145206	0.418081	0.00107605	0.44737	0.611735	0.413738	0.562753	0.557281	0.134759	0.360425	0.14558	0.206135	10.2197
5660	-22121	-22046.5	-74.5464	1.23961	0.603461	0.697644	1.38707	0.893157	0.239455	1.03218	0.00627445	0.913333	0.165482	0.431593	0.000912584	0.340207	0.653387	0.42387	0.380596	0.524545	0.0799349	0.307112	0.125305	0.109419	10.5545
5670	-22124.3	-22048.7	-75.5863	1.27429	0.556787	0.558076	1.58036	0.889583	0.320669	0.900942	0.00497686	0.747059	0.208483	0.382694	0.00224541	0.323255	0.698684	0.394201	0.371703	0.64622	0.0148711	0.470939	0.125305	0.187187	10.6585
5680	-22123.7	-22045.4	-78.3618	1.1111	0.667321	0.646011	1.23578	0.974474	0.328517	0.953029	0.00594946	0.862931	0.163452	0.400403	0.00111981	0.429186	0.64314	0.414222	0.55437	0.555403	0.0972705	0.579604	0.14047	0.172331	10.9361
5690	-22119.4	-22048.4	-70.941	1.13644	0.53362	0.746586	1.23578	0.838364	0.231024	0.742127	0.003122	0.981684	0.146631	0.465615	0.000346789	0.286494	0.629655	0.441818	0.494897	0.452558	0.233634	0.354639	0.0931267	0.145839	10.194
5700	-22118.3	-22044.9	-73.4785	1.12332	0.614774	0.642122	1.37229	0.875656	0.272447	0.819185	0.00270191	0.857951	0.143345	0.457956	0.000352399	0.258595	0.663331	0.442774	0.482076	0.606268	0.226378	0.261841	0.193439	0.130945	10.4478
5710	-22115.6	-22041.4	-74.1945	1.25824	0.6014	0.595716	1.22881	0.941673	0.291075	0.898902	0.00439804	0.837742	0.171196	0.416922	0.00143597	0.227029	0.651312	0.418355	0.503636	0.557092	0.137688	0.4319	0.217208	0.127624	10.5193
5720	-22119.7	-22041.6	-78.131	1.28545	0.646525	0.668362	1.14601	1.00076	0.280834	0.913342	0.00335808	1.03346	0.1642	0.526327	0.00265407	0.428803	0.587195	0.418355	0.447845	0.609318	0.016355	0.475045	0.131183	0.127624	10.913
5730	-22122	-22042.3	-79.7692	1.33505	0.56013	0.73437	1.2765	1.0022	0.328	1.0094	0.000146275	0.95858	0.195474	0.408203	0.00401028	0.230577	0.719319	0.382289	0.392364	0.708192	0.28408	0.269888	0.147593	0.130447	11.0768
5740	-22122.9	-22049.1	-73.7924	1.1624	0.607935	0.595751	1.12141	1.033	0.273877	0.907803	0.000339592	0.959163	0.187427	0.460185	0.00440993	0.225299	0.539726	0.405684	0.458826	0.407895	0.155508	0.423584	0.228863	0.320052	10.4791
5750	-22128.1	-22053	-75.0658	1.09785	0.759146	0.510967	1.27145	0.86852	0.264904	1.04372	0.00243414	0.669627	0.179692	0.489701	0.00350062	0.260353	0.804617	0.410074	0.443572	0.547347	0.220281	0.482257	0.182903	0.0935702	10.6065
5760	-22125.9	-22054.9	-70.9645	0.98625	0.707877	0.536721	1.25114	0.829532	0.361421	0.795409	0.00357938	0.815215	0.192062	0.46321	0.00655208	0.24502	0.657277	0.387856	0.500289	0.549567	0.216474	0.381659	0.182903	0.12634	10.1964
5770	-22120.6	-22045.8	-74.815	1.06805	0.581388	0.693721	1.36374	0.829251	0.311649	0.734566	0.00284836	1.08472	0.196044	0.442436	0.003743	0.282322	0.605894	0.413736	0.455301	0.565572	0.172443	0.493958	0.150673	0.129335	10.5814
5780	-22119.9	-22047	-72.8976	1.02876	0.690117	0.611271	1.2466	0.817	0.244728	0.841434	0.0014902	0.866101	0.144843	0.384006	0.00467441	0.246033	0.635055	0.46882	0.515246	0.677043	0.183494	0.45427	0.147256	0.181415	10.3897
5790	-22122.5	-22043.1	-79.371	1.24179	0.494921	0.678876	1.30505	0.934392	0.284835	0.842539	0.00409793	1.16084	0.204926	0.391635	0.000941157	0.38631	0.638646	0.421034	0.569375	0.798071	0.111976	0.445259	0.0669218	0.0545631	11.037
5800	-22120.7	-22047.4	-73.2782	1.35543	0.515116	0.731623	1.1221	0.812677	0.284835	0.81961	0.000624855	0.873685	0.227688	0.500258	0.00487327	0.263682	0.621301	0.372516	0.44569	0.60802	0.219194	0.383975	0.0598866	0.204931	10.4277
5810	-22118.7	-22046	-72.6837	1.1872	0.49175	0.667229	1.17925	0.929109	0.388178	0.865652	0.000994892	0.955011	0.167073	0.363566	0.00474768	0.317873	0.533325	0.424503	0.536354	0.566265	0.0935368	0.314012	0.111179	0.271467	10.3683
5820	-22124	-22054.2	-69.8209	1.21114	0.522819	0.698197	1.17691	0.891053	0.209437	0.761806	0.00265496	0.908303	0.18385	0.45563	0.00182062	0.298068	0.575232	0.395706	0.535754	0.480115	0.27761	0.157803	0.00588799	0.33219	10.082
5830	-22127	-22053	-74.0057	1.16353	0.527317	0.679693	1.17899	0.827958	0.287354	0.59479	0.00123303	1.01668	0.135277	0.500193	0.00545609	0.445334	0.576861	0.450347	0.520006	0.610464	0.267362	0.320116	0.0343485	0.357157	10.5005
5840	-22120.5	-22046	-74.4767	1.19893	0.609802	0.798698	1.27887	0.936505	0.298497	0.786041	0.00104529	0.962305	0.181882	0.422474	0.00309687	0.30789	0.727324	0.377624	0.509322	0.588105	0.0799911	0.257346	0.134044	0.0877801	10.5476
5850	-22130.5	-22052.2	-78.2285	1.26408	0.532747	0.763094	1.19271	0.788686	0.262865	0.750215	0.000692994	1.08733	0.186882	0.44	0.00980931	0.301273	0.682307	0.398953	0.767463	0.62575	0.12933	0.402413	0.0117497	0.324396	10.9227
