Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	TL
1648	-22045.2	-21972.7	-72.4812	1.13263	0.521953	0.717589	1.18754	0.987683	0.275584	0.795888	0.00309573	1.00106	0.17629	0.439044	0.0039025	0.679012	0.190284	0.401469	0.0100349	0.466448	0.553326	0.189606	0.247568	0.368013	10.348
1649	-22050.9	-21976.1	-74.8341	1.17619	0.511286	0.727765	1.2298	0.851938	0.283161	0.871753	0.00174887	1.02015	0.133101	0.412144	0.00562459	0.679012	0.067233	0.462886	0.00852342	0.509895	0.837096	0.0658893	0.357418	0.370691	10.5833
1650	-22049	-21978.1	-70.9974	1.24351	0.579362	0.524933	1.17888	0.978064	0.309398	0.789465	0.00176533	0.833238	0.137599	0.4309	0.00335439	0.667788	0.294094	0.463795	0.0630298	0.409954	0.515799	0.101602	0.275375	0.397735	10.1996
1651	-22045.5	-21973	-72.4931	1.17175	0.557834	0.693241	1.17966	0.94066	0.339634	0.841721	0.00225165	0.821814	0.16192	0.413266	0.00220287	0.683224	0.0741808	0.449336	0.123345	0.480581	0.573125	0.172813	0.194177	0.472471	10.3492
1652	-22047.1	-21976.4	-70.6299	1.07568	0.681563	0.628582	1.15851	0.916457	0.324166	0.778057	0.00225165	1.05408	0.140311	0.347242	0.00118104	0.603691	0.166076	0.436491	0.0815868	0.40285	0.484709	0.146864	0.240001	0.492534	10.1629
1653	-22049.8	-21981.2	-68.5918	1.24252	0.506169	0.592848	1.2215	0.858442	0.223376	0.868493	0.00182476	0.904591	0.114122	0.404165	0.00694129	0.563781	0.0569644	0.478158	0.0890258	0.533343	0.499334	0.146864	0.324287	0.322333	9.95908
1654	-22044.4	-21974.4	-69.9449	1.16199	0.607382	0.547689	1.17025	0.898549	0.268516	0.819774	0.000861685	0.799909	0.151414	0.458617	0.00435704	0.652903	0.132369	0.481628	0.121711	0.543118	0.523851	0.118078	0.274452	0.356975	10.0944
1655	-22048.3	-21970.8	-77.4964	1.27675	0.66536	0.603056	1.13356	0.912826	0.253545	1.05794	0.00198584	1.00674	0.148525	0.532184	0.00268478	0.566753	0.115	0.465346	0.253248	0.479593	0.480858	0.0863444	0.363838	0.443402	10.8495
1656	-22047.3	-21974	-73.3185	1.38256	0.547471	0.639831	1.18501	0.799167	0.298311	0.837606	0.000137244	0.961865	0.170694	0.512776	0.00686834	0.540748	0.0620178	0.427088	0.179638	0.455747	0.650044	0.112578	0.233696	0.427894	10.4317
1657	-22049.8	-21979.3	-70.4602	1.16356	0.599413	0.646257	1.16853	0.93125	0.313893	0.657357	0.00142874	1.09216	0.151257	0.418998	0.00252949	0.551332	0.095957	0.419513	0.0955128	0.419352	0.578059	0.162313	0.400657	0.27658	10.1459
1658	-22048.7	-21976.4	-72.2413	1.21925	0.61495	0.554175	1.26049	0.992129	0.258928	0.931112	0.0010561	0.815638	0.187041	0.485187	0.00315828	0.591987	0.373382	0.426672	0.124975	0.40259	0.416764	0.145182	0.2985	0.220864	10.324
1659	-22051.8	-21979.5	-72.3228	1.08148	0.610683	0.748986	1.05193	0.982004	0.255692	1.0149	0.000269709	0.775654	0.142194	0.430177	0.00343591	0.591987	0.134118	0.503559	0.110892	0.350571	0.506947	0.21763	0.26449	0.554587	10.3322
1660	-22055.4	-21976.4	-79.0034	1.32712	0.666744	0.680391	1.19214	0.940684	0.285949	0.999056	0.000408538	0.748014	0.175845	0.458152	0.00343591	0.703253	0.0178844	0.385464	0.104249	0.567145	0.616471	0.181898	0.391355	0.554587	11.0002
1661	-22050.4	-21977.4	-73.0066	0.990956	0.633959	0.637659	1.32356	0.853931	0.337994	0.953995	0.00143966	0.915279	0.167414	0.402889	0.00501691	0.63683	0.0855003	0.411983	0.0135989	0.575577	0.51469	0.0631953	0.383879	0.491219	10.4006
1662	-22052.7	-21978.9	-73.7104	1.18481	0.730678	0.685958	1.01703	0.918206	0.291128	1.00094	0.00120951	1.03619	0.232251	0.428289	0.00148939	0.582733	0.168554	0.34276	0.137826	0.429368	0.529529	0.0833729	0.170508	0.498108	10.4709
1663	-22049.6	-21978	-71.6449	1.07623	0.640588	0.59891	1.1577	0.931874	0.242843	0.937925	0.00203384	0.971809	0.268208	0.495321	0.000798302	0.58038	0.111825	0.328433	0.120342	0.53921	0.469024	0.0670314	0.298379	0.425526	10.2644
1664	-22053.8	-21982.7	-71.1051	1.20141	0.697422	0.604223	1.27732	0.731199	0.249305	0.948235	0.000103276	0.892933	0.151099	0.327516	0.00408082	0.524949	0.0489617	0.41324	0.301056	0.420154	0.485598	0.0969697	0.263545	0.57108	10.2104
1665	-22046.5	-21975.5	-70.9589	1.16048	0.56508	0.636548	1.09052	0.804577	0.267398	0.961896	0.00238253	0.830976	0.228234	0.491295	0.00411952	0.598894	0.0992837	0.385982	0.168652	0.573675	0.548855	0.0907629	0.269306	0.416876	10.1958
1666	-22054.4	-21981	-73.3956	1.19606	0.589776	0.662651	1.05987	0.946931	0.364448	0.792208	0.00421169	0.974094	0.185166	0.421658	0.000466831	0.520675	0.0915472	0.406296	0.204593	0.372139	0.7832	0.156744	0.339301	0.367421	10.4395
1667	-22051.7	-21978.8	-72.9881	1.16455	0.630372	0.569582	0.982205	0.985423	0.251055	1.02981	0.00393398	0.923994	0.230867	0.426387	0.000270659	0.50721	0.19661	0.370432	0.140508	0.45353	0.533714	0.177203	0.352336	0.468711	10.3987
1668	-22055.3	-21981.3	-74.0196	1.22803	0.555375	0.6453	1.20366	0.862895	0.323691	0.987086	0.000565832	0.796231	0.23398	0.371685	0.00456607	0.846034	0.193231	0.336536	0.00216512	0.383139	0.647554	0.0656675	0.387034	0.427436	10.5019
1669	-22046.5	-21969.1	-77.413	1.1522	0.701814	0.623698	1.41002	0.929855	0.318806	0.89101	0.000506335	0.987223	0.160831	0.417342	0.00438593	0.637614	0.0328706	0.418634	0.173505	0.562614	0.53627	0.0520906	0.387034	0.442881	10.8412
1670	-22053.1	-21981.3	-71.7664	1.3267	0.568762	0.691798	0.927685	0.978486	0.345382	0.862945	0.00107984	0.867381	0.134732	0.417342	0.000967009	0.639245	0.101611	0.461716	0.157276	0.581011	0.373119	0.142246	0.3387	0.358355	10.2765
1671	-22053.7	-21978.5	-75.2423	1.18779	0.650213	0.517182	1.30678	0.816785	0.256705	1.01974	0.00203182	0.815592	0.10504	0.598802	0.00126383	0.649476	0.190935	0.479885	0.0835041	0.547658	0.645255	0.0856116	0.300447	0.363426	10.6241
1672	-22048.8	-21974.4	-74.3324	1.28477	0.54886	0.723972	1.32321	0.793368	0.28838	0.895062	0.00469338	1.00877	0.140024	0.402626	0.00175077	0.773341	0.129688	0.474901	0.0542649	0.503084	0.525134	0.0832377	0.276741	0.29725	10.5331
1673	-22046.6	-21977.7	-68.8891	1.19312	0.504686	0.694274	1.00556	0.83007	0.240013	0.844533	0.00419068	0.903436	0.182174	0.477505	0.000930979	0.62384	0.143732	0.411456	0.149173	0.523063	0.393642	0.111799	0.306878	0.444736	9.98881
1674	-22046.3	-21972	-74.2644	1.19583	0.550869	0.616555	1.27746	0.96674	0.278239	0.954795	0.00124768	0.840195	0.16661	0.459194	0.00279463	0.704287	0.116263	0.411456	0.190542	0.422648	0.518063	0.0249791	0.431674	0.395897	10.5263
1675	-22052.3	-21975.5	-76.7854	1.30256	0.597559	0.647725	1.37123	1.02455	0.259338	0.826345	0.00107746	0.980574	0.13331	0.416105	0.00994295	0.656592	0.162805	0.436916	0.0491057	0.50748	0.542537	0.0932278	0.391565	0.367892	10.7784
1676	-22047.6	-21974.1	-73.4648	1.28046	0.698391	0.606965	1.06116	0.928016	0.313999	0.936492	0.00474434	0.785163	0.165963	0.40798	0.00138948	0.646149	0.145004	0.424443	0.107628	0.511335	0.595236	0.165816	0.260962	0.399087	10.4464
1677	-22049.1	-21974.5	-74.6054	1.30056	0.597989	0.568853	1.33647	0.94097	0.315141	0.837461	0.00127346	0.945728	0.16735	0.379756	0.00350703	0.535759	0.0819239	0.420468	0.0542698	0.384307	0.746462	0.207961	0.381868	0.352365	10.5604
1678	-22047.6	-21974.6	-72.9619	1.09914	0.534392	0.646974	1.24924	0.911121	0.297452	0.971715	0.00174997	0.988132	0.131585	0.37408	0.00314812	0.660271	0.0855532	0.432656	0.0151236	0.475629	0.643833	0.0973632	0.493394	0.283537	10.3961
1679	-22047.9	-21974.4	-73.5141	1.25207	0.518674	0.586686	1.36333	0.913687	0.232084	1.0012	0.000285957	0.945019	0.0918339	0.422366	0.00372179	0.579776	0.0916582	0.511744	0.162466	0.500249	0.526997	0.0704034	0.348275	0.328788	10.4513
1680	-22046.6	-21974.3	-72.3369	1.34024	0.620809	0.633033	1.10163	0.93939	0.283824	0.904999	0.000584004	0.808928	0.144239	0.400994	0.00605885	0.57389	0.0159808	0.439773	0.125326	0.51866	0.55836	0.124125	0.472405	0.320346	10.3336
1681	-22050.4	-21974.9	-75.4656	1.24255	0.659063	0.689332	1.44292	0.76327	0.220925	0.850236	0.000619384	1.08696	0.180858	0.439279	0.00399405	0.623089	0.105219	0.463118	0.120023	0.521752	0.481286	0.0615571	0.246169	0.444232	10.6465
1682	-22052	-21977.3	-74.7367	1.19028	0.610143	0.689017	1.34978	0.943358	0.318869	1.02886	0.00362971	0.9643	0.126721	0.478714	0.00375629	0.519757	0.103005	0.425772	0.0708214	0.459732	0.456883	0.158135	0.336433	0.335594	10.5736
1683	-22048.1	-21975.7	-72.4702	1.20111	0.579577	0.489738	1.25544	0.913638	0.313399	0.855224	0.0014936	0.906537	0.140945	0.463865	0.00212783	0.632033	0.158193	0.440691	0.153381	0.444687	0.755775	0.0315744	0.215596	0.391903	10.3469
1684	-22051.2	-21985.2	-66.0341	1.15521	0.555458	0.590483	1.03384	0.798046	0.303084	0.792615	0.0049429	0.933131	0.154279	0.466631	0.00360453	0.533182	0.104356	0.396577	0.208213	0.43405	0.559144	0.0661594	0.313719	0.296587	9.7033
1685	-22052.6	-21980.2	-72.3843	1.0752	0.517329	0.711298	1.38491	0.986174	0.323818	0.815432	0.000630099	0.945594	0.16855	0.405739	0.0017767	0.608846	0.263737	0.45955	0.0490251	0.367543	0.459242	0.139555	0.209659	0.444718	10.3383
1686	-22046	-21972.9	-73.1412	1.27888	0.598574	0.595604	1.10222	0.98258	0.268491	0.978213	0.00218704	0.892122	0.16855	0.488757	0.000883831	0.692777	0.132271	0.398153	0.0350088	0.521269	0.551958	0.179	0.26566	0.280865	10.414
1687	-22051.7	-21977.6	-74.0905	1.0901	0.59959	0.715941	1.16503	0.869543	0.321788	0.840038	0.00143954	1.14955	0.113656	0.482403	0.00173904	0.730146	0.0809695	0.495942	0.0977195	0.472104	0.490906	0.0669451	0.405502	0.317899	10.5089
1688	-22048.8	-21975.9	-72.8783	1.10382	0.572422	0.752704	1.0704	0.846573	0.323662	0.877145	0.00338628	0.986533	0.191477	0.45601	0.000605279	0.750902	0.160041	0.409792	0.0794371	0.45178	0.670626	0.0406349	0.299821	0.339959	10.3877
1689	-22051.8	-21977.1	-74.6838	1.19758	0.653686	0.708092	1.18852	0.865032	0.341122	0.754422	0.00405688	0.977566	0.1801	0.407772	0.00337703	0.543539	0.269692	0.41305	0.197408	0.414683	0.553801	0.161334	0.222946	0.510494	10.5683
1690	-22047.6	-21974.3	-73.2227	1.07478	0.618597	0.721621	1.21768	0.889878	0.353818	1.02555	0.00274779	0.791583	0.164836	0.358419	0.000637061	0.691715	0.164467	0.439229	0.125094	0.44799	0.499851	0.121028	0.222528	0.490128	10.4222
1691	-22057.1	-21984.4	-72.7392	1.20453	0.415304	0.848152	1.19599	0.887949	0.33165	0.932074	0.000822837	1.02956	0.131404	0.415914	0.00466457	0.483192	0.0553229	0.439229	0.333026	0.442227	0.654899	0.0362031	0.313433	0.218272	10.3738
1692	-22050.8	-21974.4	-76.4188	1.45815	0.585859	0.699107	1.37313	0.956141	0.288372	0.961626	0.00227126	0.816011	0.156424	0.402227	0.00303797	0.533407	0.33053	0.44992	0.168661	0.440194	0.573371	0.112474	0.147531	0.283342	10.7418
1693	-22053.4	-21983.3	-70.0983	1.06623	0.652861	0.574467	1.22703	0.952858	0.324577	0.916435	0.000375021	0.765419	0.185958	0.432193	0.00115738	0.497055	0.304154	0.410345	0.117351	0.351283	0.641844	0.0812933	0.220725	0.386112	10.1097
1694	-22046.6	-21972.2	-74.3652	1.04697	0.593379	0.659799	1.31497	0.938007	0.228296	0.952119	0.000267389	0.917253	0.213938	0.431433	0.00439983	0.730135	0.211967	0.395772	0.111607	0.494132	0.571659	0.0341275	0.277364	0.408819	10.5364
1695	-22048.5	-21978.2	-70.3291	1.15569	0.656951	0.488284	1.17903	0.871788	0.262798	0.835547	0.00169645	0.751745	0.216386	0.424242	0.00135596	0.662243	0.106717	0.397516	0.0919453	0.40811	0.691251	0.141269	0.311196	0.477054	10.1328
1696	-22055.7	-21979.4	-76.3529	1.20908	0.585825	0.587029	1.36052	0.922092	0.331814	1.07053	0.0013502	1.03548	0.202971	0.442074	0.00816122	0.721327	0.227827	0.354498	0.0221802	0.390961	0.508699	0.0928814	0.217793	0.442096	10.7352
1697	-22052.6	-21980.4	-72.1737	1.03887	0.704653	0.637283	1.45355	0.893956	0.231918	0.781597	0.000774658	0.865469	0.242396	0.44207	0.00485304	0.626261	0.157962	0.38207	0.114085	0.529893	0.446015	0.0576023	0.344516	0.361478	10.3173
1698	-22052.4	-21977.2	-75.2599	1.1908	0.643643	0.665842	1.09884	0.877469	0.269168	1.22932	0.00219973	0.772877	0.185174	0.53103	0.00518072	0.544969	0.158299	0.4273	0.162887	0.531012	0.494724	0.0625809	0.421537	0.351041	10.6259
1699	-22047.9	-21978.8	-69.1214	1.07339	0.692861	0.568424	1.08633	0.910092	0.225171	0.874381	0.00151679	0.738844	0.175017	0.484343	0.00187761	0.61949	0.198606	0.42836	0.146414	0.53757	0.529054	0.1377	0.266285	0.316316	10.012
1700	-22054.4	-21976.5	-77.9071	1.34303	0.68103	0.600382	1.29356	0.867009	0.372048	1.06805	0.00151679	1.02199	0.181554	0.368963	0.00552136	0.748141	0.0727243	0.431509	0.114868	0.376377	0.546511	0.0461724	0.351315	0.398342	10.8906
1701	-22045.8	-21971.1	-74.7737	1.32666	0.69652	0.624839	1.21225	0.982896	0.289101	0.842698	0.00189116	0.964026	0.198257	0.40718	0.00468682	0.592275	0.0805907	0.405946	0.0654365	0.459924	0.556856	0.0798991	0.420331	0.365013	10.5773
1702	-22052.1	-21981.5	-70.6382	1.13746	0.526599	0.591325	1.03672	1.0531	0.236537	0.839285	0.00256614	0.896976	0.208866	0.42685	0.00531846	0.694695	0.247826	0.394563	0.115666	0.422341	0.517568	0.150997	0.407246	0.251221	10.1637
1703	-22050.7	-21980.2	-70.5454	1.1871	0.424747	0.620013	1.10552	0.86984	0.292997	0.919904	0.00247196	0.86018	0.183851	0.476095	0.00102471	0.637441	0.177441	0.387775	0.0819681	0.421246	0.499037	0.138192	0.440542	0.427054	10.1544
1704	-22046.9	-21972.6	-74.2633	1.14179	0.591639	0.770475	1.32796	0.914312	0.282126	0.929584	0.000999923	0.975988	0.172122	0.461005	0.00312972	0.548435	0.261009	0.405756	0.00359117	0.512134	0.533214	0.217325	0.203179	0.270448	10.5262
1705	-22046	-21974.8	-71.1761	1.12674	0.483494	0.653788	1.12749	0.923859	0.290932	1.0025	0.00193786	0.929265	0.163602	0.394183	0.00621887	0.5825	0.112079	0.427554	0.0108454	0.411921	0.669722	0.205105	0.310443	0.383329	10.2175
1706	-22047.6	-21976.9	-70.7461	1.36351	0.583418	0.573856	1.12582	0.908123	0.270367	0.800892	0.00381467	0.998613	0.188738	0.476928	0.00117837	0.505174	0.176527	0.399619	0.0720844	0.459747	0.571067	0.205105	0.224132	0.265798	10.1745
1707	-22049.9	-21978.2	-71.7249	1.21379	0.548183	0.614018	1.09507	1.03473	0.29694	1.00374	0.0031766	0.702441	0.19767	0.381353	0.000764463	0.492921	0.230746	0.403124	0.0908456	0.369461	0.649706	0.195358	0.334376	0.413981	10.2724
1708	-22048.9	-21971.9	-76.9936	1.29342	0.596165	0.632009	1.39445	1.02531	0.232879	1.01973	0.0039361	0.843391	0.158145	0.455059	0.00119322	0.695617	0.130556	0.426046	0.0128769	0.50877	0.70209	0.0864283	0.330742	0.250447	10.7993
1709	-22049	-21974.1	-74.9437	1.20433	0.658075	0.644094	1.20486	0.955713	0.247685	0.936829	0.00324685	0.886845	0.243278	0.436623	0.00174669	0.596755	0.235172	0.366667	0.0998664	0.513579	0.462269	0.213335	0.312351	0.370947	10.5943
1710	-22050.4	-21976.2	-74.1907	1.154	0.571228	0.618335	1.18698	0.991429	0.301889	0.927005	0.000505693	0.950511	0.19223	0.450838	0.00496535	0.681851	0.14901	0.369139	0.111304	0.342507	0.577482	0.0633868	0.247323	0.627045	10.519
1711	-22050.2	-21976.4	-73.7738	1.12838	0.62952	0.554762	1.16929	0.821779	0.301889	1.10647	0.00339471	0.968981	0.138455	0.420265	0.00249086	0.71546	0.106559	0.415834	0.0801655	0.584023	0.591281	0.108019	0.190374	0.439885	10.4773
1712	-22052.2	-21983.7	-68.5681	1.25881	0.611504	0.568395	1.07378	0.85165	0.285077	1.06437	0.00172943	0.742198	0.213475	0.382901	0.00723176	0.550081	0.113383	0.379311	0.113908	0.389716	0.48082	0.211897	0.23067	0.425807	9.95671
1713	-22060	-21982.6	-77.3661	1.17039	0.692838	0.733413	0.975017	1.13272	0.303489	1.07771	0.000161492	1.1438	0.188145	0.402444	0.00247003	0.651523	0.211821	0.402457	0.037959	0.401239	0.418379	0.203154	0.299423	0.387958	10.8365
1714	-22052.7	-21980.8	-71.8719	1.16483	0.62914	0.700923	1.24146	0.753732	0.280328	0.807273	0.000307251	0.918282	0.171028	0.485248	0.00189952	0.619512	0.156443	0.402457	0.133771	0.614881	0.430009	0.171272	0.225659	0.378644	10.2871
1715	-22047.8	-21971.1	-76.7211	1.28588	0.545742	0.779603	1.111	0.964345	0.252435	0.949102	0.000215574	0.928338	0.117485	0.512897	0.00439642	0.652487	0.329436	0.457468	0.0642908	0.497702	0.632008	0.162164	0.0933973	0.431618	10.772
1716	-22051.6	-21976.7	-74.8955	1.07197	0.525129	0.789168	1.16987	0.755843	0.264686	1.00953	0.00157377	0.995593	0.164492	0.433303	0.00476271	0.562682	0.359986	0.400537	0.0952459	0.573346	0.627638	0.0669936	0.251472	0.465622	10.5895
1717	-22049.3	-21976.2	-73.1033	1.2813	0.496786	0.546815	1.36446	1.01755	0.295923	0.921863	0.00289794	0.894913	0.198307	0.395321	0.00160074	0.659497	0.271467	0.421228	0.0349158	0.497026	0.453726	0.136014	0.194786	0.32384	10.4102
1718	-22050.8	-21977.2	-73.5396	1.18906	0.585336	0.566168	1.02752	0.96842	0.272929	1.16616	0.000975679	0.871501	0.167755	0.404137	0.0070439	0.533305	0.247394	0.425433	0.290391	0.492799	0.525677	0.13844	0.22767	0.345747	10.4539
1719	-22045.9	-21973.6	-72.2185	1.18458	0.555012	0.682732	1.26797	0.790668	0.30046	0.99276	0.000747912	0.877741	0.128799	0.47784	0.00316579	0.633642	0.276788	0.443018	0.252737	0.4773	0.500449	0.0153626	0.142652	0.317314	10.3217
1720	-22055.4	-21983.8	-71.642	1.31509	0.729844	0.628371	1.26239	0.983863	0.217491	0.883932	0.00295391	0.89	0.111782	0.391399	0.00339198	0.627022	0.169337	0.499082	0.21885	0.323101	0.397951	0.0512097	0.125606	0.431431	10.2641
1721	-22054.9	-21984.1	-70.8374	1.07064	0.50926	0.710396	1.21197	1.0979	0.196991	0.852053	0.000879804	0.857598	0.112945	0.478678	0.00361137	0.699255	0.186667	0.482602	0.151468	0.360074	0.395197	0.176178	0.337787	0.291486	10.1836
1722	-22050.4	-21975	-75.4884	1.16785	0.628997	0.655087	1.18243	0.9625	0.238765	0.881956	0.000177364	1.15534	0.149027	0.404137	0.00376422	0.592338	0.17169	0.46161	0.0054909	0.499784	0.576687	0.238825	0.159884	0.512405	10.6487
1723	-22053.2	-21977.4	-75.865	1.07092	0.704791	0.540175	1.4455	0.942009	0.243973	0.951134	0.00397377	0.883968	0.134289	0.547155	0.000541698	0.594359	0.27456	0.452126	0.0228715	0.454004	0.748731	0.114572	0.214923	0.341833	10.6864
1724	-22056	-21980.6	-75.4005	1.2276	0.43746	0.772034	1.17031	1.05887	0.306065	1.0288	0.00115991	0.748203	0.15299	0.493772	0.00546067	0.624312	0.138285	0.449213	0.0930172	0.47556	0.481427	0.238585	0.206467	0.530358	10.6399
1725	-22047.8	-21975.5	-72.3091	1.3326	0.471655	0.766064	1.17158	0.793538	0.242345	0.810184	0.000432886	0.954489	0.194005	0.511643	0.00321999	0.664289	0.293433	0.430593	0.057903	0.439279	0.565123	0.11482	0.0752035	0.438405	10.3308
1726	-22051.4	-21975.6	-75.8381	1.24639	0.697539	0.527102	1.33564	0.94657	0.30589	0.996174	0.00435318	0.761663	0.18532	0.500406	0.000197634	0.634418	0.339252	0.432935	0.162102	0.545653	0.469686	0.0494067	0.0412099	0.501804	10.6837
1727	-22056.5	-21983.6	-72.937	1.17547	0.553312	0.628453	1.28563	0.71789	0.286457	0.910549	0.00490909	0.946985	0.222949	0.5228	0.00205501	0.658487	0.140934	0.364349	0.0457384	0.49005	0.52367	0.172633	0.439823	0.30045	10.3936
1728	-22049.5	-21978.9	-70.5393	1.01957	0.519962	0.715088	1.13747	0.900461	0.287923	0.89049	0.00230155	0.877589	0.185353	0.459236	0.00113123	0.635635	0.154172	0.372954	0.120186	0.556754	0.578736	0.0113328	0.441864	0.28562	10.1538
1729	-22052.2	-21977.4	-74.7603	1.14935	0.656516	0.484523	1.35801	0.88152	0.268396	0.957264	0.00548571	1.1252	0.206411	0.417799	0.00292566	0.639015	0.15208	0.365419	0.0994124	0.515262	0.584591	0.00213823	0.397483	0.307126	10.5759
1730	-22049.9	-21981.1	-68.8555	1.12381	0.67594	0.522366	1.21603	0.811979	0.25029	0.86076	0.00274835	0.907326	0.171392	0.417108	0.00443601	0.673427	0.157972	0.395653	0.0218134	0.527576	0.597582	0.00141041	0.35945	0.286385	9.98545
1731	-22053.8	-21983.8	-69.9802	1.14816	0.54164	0.613862	1.02224	0.85859	0.362035	0.955552	0.000572642	0.896918	0.234111	0.397231	0.00590829	0.692878	0.157972	0.402039	0.0444626	0.343326	0.617888	0.00180417	0.35945	0.441276	10.0979
1732	-22051.5	-21979.6	-71.9315	1.09293	0.587595	0.580919	1.23165	0.955918	0.287453	0.836931	0.00290267	1.00699	0.184545	0.409152	0.00823995	0.583304	0.292646	0.413512	0.284395	0.387184	0.502807	0.000843742	0.277529	0.36561	10.293
1733	-22051.8	-21980.8	-70.9251	1.10726	0.561906	0.717795	1.29412	0.919693	0.309493	0.874192	0.00149458	0.796971	0.155805	0.421585	0.00343656	0.570178	0.160894	0.486787	0.28933	0.321457	0.601853	0.00196818	0.30665	0.289543	10.1924
1734	-22051.2	-21980.7	-70.4843	1.18602	0.514076	0.540951	1.10186	0.899519	0.299658	0.852649	0.00114782	0.754384	0.212213	0.372336	0.00260317	0.654421	0.145838	0.365979	0.181491	0.569498	0.684271	0.0358525	0.321279	0.452291	10.1483
1735	-22056.1	-21980.3	-75.835	1.30499	0.675522	0.587561	1.15444	1.10009	0.364156	0.928201	0.00331824	0.821987	0.106427	0.343061	0.00143949	0.503461	0.187784	0.473328	0.310811	0.36685	0.617952	0.089336	0.20653	0.536154	10.6834
1736	-22054	-21978.2	-75.8631	1.29772	0.637855	0.557726	1.24255	0.869026	0.366654	1.10929	0.00305554	0.770853	0.13391	0.441525	0.00299611	0.467139	0.347302	0.464521	0.357824	0.45535	0.596291	0.0341122	0.293001	0.237511	10.6862
1737	-22050.9	-21973.9	-77.0454	1.14929	0.656284	0.644506	1.41986	0.847105	0.303541	1.1545	0.000271229	0.834406	0.110303	0.446229	0.00579777	0.547516	0.0856679	0.492702	0.245287	0.437928	0.570264	0.00146299	0.481378	0.370151	10.8044
1738	-22055.6	-21981.5	-74.046	1.1867	0.41521	0.85118	1.19002	0.987724	0.29536	0.779281	0.00162786	0.904517	0.118715	0.389075	0.00134895	0.693589	0.0726878	0.462842	0.270911	0.585331	0.615961	0.0177467	0.30904	0.35563	10.5045
1739	-22047.9	-21971.2	-76.7396	1.30538	0.633161	0.629002	1.23456	0.82179	0.201589	1.09444	0.000347933	1.01236	0.171663	0.485603	0.00495234	0.543291	0.145641	0.404923	0.234797	0.511877	0.561896	0.0764736	0.255854	0.444249	10.7739
1740	-22052.2	-21974.3	-77.9366	1.33305	0.652114	0.649964	1.14443	0.912008	0.321522	0.937445	0.000875707	1.09501	0.098665	0.430098	0.00322927	0.665911	0.0991377	0.452317	0.234797	0.529542	0.56787	0.0183857	0.280076	0.467124	10.8936
1741	-22058	-21979.1	-78.8944	1.19952	0.710387	0.658253	1.2331	0.810252	0.243735	1.19936	0.000898272	0.918881	0.154371	0.448727	0.0036766	0.790792	0.0892022	0.44475	0.064554	0.706826	0.667901	0.0361805	0.378576	0.229396	10.9893
1742	-22050	-21979.9	-70.1435	0.998956	0.604684	0.641996	1.29647	0.873794	0.269639	0.945769	9.18786e-05	0.835251	0.146295	0.4313	0.00586615	0.541651	0.257767	0.465066	0.119435	0.411801	0.446687	0.101826	0.360109	0.359792	10.1143
1743	-22057.1	-21982.9	-74.1479	1.21718	0.722182	0.73365	1.0846	0.807606	0.238756	1.05647	0.000355545	0.699907	0.133418	0.46504	0.00630078	0.630937	0.137787	0.4885	0.139034	0.533037	0.446687	0.0383899	0.408648	0.526206	10.5147
1744	-22058	-21989.4	-68.593	1.13155	0.74612	0.475745	1.02012	0.878201	0.189175	0.962273	0.00256174	0.829429	0.120533	0.524805	0.00441664	0.570952	0.0228379	0.434769	0.112941	0.488589	0.508599	0.126319	0.4537	0.355565	9.9592
1745	-22046.7	-21977.4	-69.2707	1.23475	0.648789	0.500703	1.17181	0.786804	0.2266	0.844391	0.00256174	0.969783	0.166472	0.469197	0.00150446	0.619574	0.0766515	0.433551	0.176038	0.439436	0.533929	0.0286307	0.340229	0.355565	10.027
1746	-22053.1	-21982.3	-70.8142	1.19981	0.767168	0.500005	1.17481	0.798765	0.271957	0.928279	0.000898307	0.772243	0.195848	0.381645	0.00567786	0.677852	0.17747	0.416183	0.13684	0.381516	0.616121	0.00894184	0.460373	0.308913	10.1813
1747	-22047.2	-21978.3	-68.8724	1.21778	0.532181	0.633699	1.0527	0.794911	0.251724	0.944477	0.00145857	0.737162	0.159068	0.434429	0.00250501	0.605613	0.179912	0.428556	0.227218	0.506062	0.667741	0.0251487	0.242579	0.342217	9.98714
1748	-22051	-21977.7	-73.2731	1.1359	0.705628	0.597532	1.39651	0.846743	0.197437	0.783215	0.0024087	0.829891	0.130052	0.503199	0.000710759	0.620578	0.18429	0.458362	0.193753	0.487051	0.61066	0.0120342	0.414543	0.316714	10.4272
1749	-22048.3	-21980.4	-67.922	1.22653	0.49848	0.656955	1.13139	0.854168	0.233965	0.771881	0.00185383	0.833283	0.128119	0.426322	0.00238298	0.752435	0.142936	0.473016	0.100627	0.459165	0.490326	0.0821949	0.238131	0.387944	9.8921
1750	-22050.2	-21973.4	-76.7641	1.18333	0.645273	0.651755	1.34571	0.95988	0.232084	1.00376	0.000742452	0.902737	0.127828	0.557236	0.00312119	0.592115	0.150085	0.457323	0.0573337	0.524221	0.459827	0.160879	0.317706	0.443357	10.7763
